exchange,market_type,symbol,timeframe,open_time_ms,close_time_ms,open,high,low,close
binance,usdm_futures,RIVERUSDT,15m,1779077700000,1779078599999,7.34038251,7.38100000,7.33200000,7.38100000
binance,usdm_futures,RIVERUSDT,15m,1779078600000,1779079499999,7.38100000,7.41617123,7.36600000,7.40300000
binance,usdm_futures,RIVERUSDT,15m,1779079500000,1779080399999,7.40300000,7.40626242,7.30867284,7.39400000
binance,usdm_futures,RIVERUSDT,15m,1779080400000,1779081299999,7.39400000,7.40800000,7.38000000,7.39300000
binance,usdm_futures,RIVERUSDT,15m,1779081300000,1779082199999,7.39300000,7.40528288,7.34096596,7.39400000
binance,usdm_futures,RIVERUSDT,15m,1779082200000,1779083099999,7.39400000,7.48148000,7.38209960,7.47300000
binance,usdm_futures,RIVERUSDT,15m,1779083100000,1779083999999,7.46500000,7.50101134,7.27247116,7.27610439
binance,usdm_futures,RIVERUSDT,15m,1779084000000,1779084899999,7.27680940,7.39095358,7.27680940,7.37768542
binance,usdm_futures,RIVERUSDT,15m,1779084900000,1779085799999,7.37768542,7.41638382,7.34455885,7.34609417
binance,usdm_futures,RIVERUSDT,15m,1779085800000,1779086699999,7.34609417,7.48300000,7.31500000,7.48200000
binance,usdm_futures,RIVERUSDT,15m,1779086700000,1779087599999,7.48300000,7.55076238,7.45400000,7.45678493
binance,usdm_futures,RIVERUSDT,15m,1779087600000,1779088499999,7.45653488,7.53107572,7.44900000,7.50000000
binance,usdm_futures,RIVERUSDT,15m,1779088500000,1779089399999,7.50000000,7.53157412,7.46196857,7.49374181
binance,usdm_futures,RIVERUSDT,15m,1779089400000,1779090299999,7.49374181,7.52400000,7.42300000,7.43201929
binance,usdm_futures,RIVERUSDT,15m,1779090300000,1779091199999,7.43291627,7.51555171,7.43000000,7.49544002
binance,usdm_futures,RIVERUSDT,15m,1779091200000,1779092099999,7.49531502,7.52948396,7.45700000,7.47204520
binance,usdm_futures,RIVERUSDT,15m,1779092100000,1779092999999,7.47204520,7.51172978,7.44986125,7.49300000
binance,usdm_futures,RIVERUSDT,15m,1779093000000,1779093899999,7.49300000,7.51385807,7.48592605,7.50500000
binance,usdm_futures,RIVERUSDT,15m,1779093900000,1779094799999,7.50500000,7.60223039,7.49800000,7.59800000
binance,usdm_futures,RIVERUSDT,15m,1779094800000,1779095699999,7.59800000,7.63863995,7.57100000,7.60230505
binance,usdm_futures,RIVERUSDT,15m,1779095700000,1779096599999,7.60310740,7.63900000,7.58082975,7.62500000
binance,usdm_futures,RIVERUSDT,15m,1779096600000,1779097499999,7.62594118,7.63641044,7.56946848,7.62600000
binance,usdm_futures,RIVERUSDT,15m,1779097500000,1779098399999,7.62852219,7.65671088,7.60170282,7.64900000
binance,usdm_futures,RIVERUSDT,15m,1779098400000,1779099299999,7.65100000,7.67700000,7.62700000,7.65073952
binance,usdm_futures,RIVERUSDT,15m,1779099300000,1779100199999,7.64900000,7.69611938,7.64900000,7.69611938
binance,usdm_futures,RIVERUSDT,15m,1779100200000,1779101099999,7.69640688,7.75051107,7.69500000,7.74600000
binance,usdm_futures,RIVERUSDT,15m,1779101100000,1779101999999,7.74613317,7.80163592,7.71498541,7.79200000
