exchange,symbol,market_type,timestamp_ms,received_at_ms,source,metadata,timeframe,open_time_ms,close_time_ms,open,high,low,close,volume,quote_volume,trades_count,is_closed
binance,BTCUSDT,usdm_futures,1779126359999,1779126359999,history_downloader,{},1m,1779126300000,1779126359999,76631.4,76688.2,76631.4,76647.1,105.788,8109840.5665,3706,True
binance,BTCUSDT,usdm_futures,1779126419999,1779126419999,history_downloader,{},1m,1779126360000,1779126419999,76647.2,76650.0,76610.7,76610.8,40.26,3085331.0227,1717,True
binance,BTCUSDT,usdm_futures,1779126479999,1779126479999,history_downloader,{},1m,1779126420000,1779126479999,76610.8,76650.3,76610.4,76650.3,37.632,2883373.6046,1238,True
binance,BTCUSDT,usdm_futures,1779126539999,1779126539999,history_downloader,{},1m,1779126480000,1779126539999,76650.3,76697.6,76650.2,76697.6,41.039,3146855.4827,1652,True
binance,BTCUSDT,usdm_futures,1779126599999,1779126599999,history_downloader,{},1m,1779126540000,1779126599999,76697.6,76721.0,76642.4,76642.5,126.727,9718808.788,3422,True
binance,BTCUSDT,usdm_futures,1779126659999,1779126659999,history_downloader,{},1m,1779126600000,1779126659999,76642.5,76692.0,76642.4,76691.9,218.727,16768003.2263,2809,True
binance,BTCUSDT,usdm_futures,1779126719999,1779126719999,history_downloader,{},1m,1779126660000,1779126719999,76692.0,76714.7,76691.9,76709.8,72.695,5576008.9702,1368,True
binance,BTCUSDT,usdm_futures,1779126779999,1779126779999,history_downloader,{},1m,1779126720000,1779126779999,76709.8,76725.7,76709.7,76717.4,64.601,4956198.0773,1178,True
binance,BTCUSDT,usdm_futures,1779126839999,1779126839999,history_downloader,{},1m,1779126780000,1779126839999,76717.3,76717.4,76682.5,76682.5,43.892,3366515.6078,1094,True
binance,BTCUSDT,usdm_futures,1779126899999,1779126899999,history_downloader,{},1m,1779126840000,1779126899999,76682.6,76708.0,76682.5,76682.5,42.68,3273423.4976,1189,True
binance,BTCUSDT,usdm_futures,1779126959999,1779126959999,history_downloader,{},1m,1779126900000,1779126959999,76682.6,76696.3,76652.3,76696.3,55.567,4260284.9635,1843,True
binance,BTCUSDT,usdm_futures,1779127019999,1779127019999,history_downloader,{},1m,1779126960000,1779127019999,76696.3,76704.6,76696.1,76696.2,13.811,1059306.0133,697,True
binance,BTCUSDT,usdm_futures,1779127079999,1779127079999,history_downloader,{},1m,1779127020000,1779127079999,76696.2,76708.7,76662.3,76668.3,50.943,3906722.1627,1640,True
binance,BTCUSDT,usdm_futures,1779127139999,1779127139999,history_downloader,{},1m,1779127080000,1779127139999,76668.2,76680.8,76668.2,76676.7,17.774,1362747.2535,630,True
binance,BTCUSDT,usdm_futures,1779127199999,1779127199999,history_downloader,{},1m,1779127140000,1779127199999,76676.7,76676.7,76651.1,76671.1,45.062,3454804.4331,1303,True
binance,BTCUSDT,usdm_futures,1779127259999,1779127259999,history_downloader,{},1m,1779127200000,1779127259999,76671.0,76674.4,76650.8,76650.8,42.413,3251508.0072,1679,True
binance,BTCUSDT,usdm_futures,1779127319999,1779127319999,history_downloader,{},1m,1779127260000,1779127319999,76650.9,76650.9,76577.4,76577.4,89.428,6851574.5081,2215,True
binance,BTCUSDT,usdm_futures,1779127379999,1779127379999,history_downloader,{},1m,1779127320000,1779127379999,76577.4,76577.4,76529.2,76542.5,92.119,7050699.88,2889,True
binance,BTCUSDT,usdm_futures,1779127439999,1779127439999,history_downloader,{},1m,1779127380000,1779127439999,76542.6,76561.3,76523.5,76531.4,76.199,5832240.4363,2505,True
binance,BTCUSDT,usdm_futures,1779127499999,1779127499999,history_downloader,{},1m,1779127440000,1779127499999,76531.4,76547.9,76524.0,76532.0,40.716,3116355.8247,1519,True
binance,BTCUSDT,usdm_futures,1779127559999,1779127559999,history_downloader,{},1m,1779127500000,1779127559999,76532.1,76556.2,76530.0,76556.2,47.265,3617725.9898,1287,True
binance,BTCUSDT,usdm_futures,1779127619999,1779127619999,history_downloader,{},1m,1779127560000,1779127619999,76556.1,76556.2,76426.4,76428.3,263.198,20130165.3523,5129,True
binance,BTCUSDT,usdm_futures,1779127679999,1779127679999,history_downloader,{},1m,1779127620000,1779127679999,76428.2,76465.2,76428.2,76465.2,68.323,5223299.5591,1847,True
binance,BTCUSDT,usdm_futures,1779127739999,1779127739999,history_downloader,{},1m,1779127680000,1779127739999,76465.2,76488.0,76452.5,76488.0,81.417,6225908.6757,1478,True
binance,BTCUSDT,usdm_futures,1779127799999,1779127799999,history_downloader,{},1m,1779127740000,1779127799999,76488.0,76498.4,76477.5,76482.4,36.991,2829377.8064,1084,True
binance,BTCUSDT,usdm_futures,1779127859999,1779127859999,history_downloader,{},1m,1779127800000,1779127859999,76482.3,76482.4,76436.3,76482.1,46.939,3589224.9668,1875,True
binance,BTCUSDT,usdm_futures,1779127919999,1779127919999,history_downloader,{},1m,1779127860000,1779127919999,76482.0,76490.0,76470.0,76470.1,40.289,3081248.0815,984,True
binance,BTCUSDT,usdm_futures,1779127979999,1779127979999,history_downloader,{},1m,1779127920000,1779127979999,76470.0,76490.0,76446.1,76446.1,32.783,2506948.7529,1428,True
binance,BTCUSDT,usdm_futures,1779128039999,1779128039999,history_downloader,{},1m,1779127980000,1779128039999,76446.1,76446.1,76398.1,76412.6,210.104,16054800.6881,3164,True
binance,BTCUSDT,usdm_futures,1779128099999,1779128099999,history_downloader,{},1m,1779128040000,1779128099999,76412.7,76416.4,76397.9,76413.1,56.261,4298764.7411,1379,True
binance,BTCUSDT,usdm_futures,1779128159999,1779128159999,history_downloader,{},1m,1779128100000,1779128159999,76413.0,76424.5,76366.0,76388.9,107.014,8175468.4866,3840,True
binance,BTCUSDT,usdm_futures,1779128219999,1779128219999,history_downloader,{},1m,1779128160000,1779128219999,76388.8,76399.9,76311.9,76335.8,229.008,17484241.9939,5055,True
binance,BTCUSDT,usdm_futures,1779128279999,1779128279999,history_downloader,{},1m,1779128220000,1779128279999,76335.7,76374.9,76335.7,76366.2,46.29,3534761.1955,2083,True
binance,BTCUSDT,usdm_futures,1779128339999,1779128339999,history_downloader,{},1m,1779128280000,1779128339999,76366.2,76366.2,76310.9,76317.6,78.723,6009361.0956,2620,True
binance,BTCUSDT,usdm_futures,1779128399999,1779128399999,history_downloader,{},1m,1779128340000,1779128399999,76317.6,76324.1,76283.7,76307.8,131.872,10062557.2997,3489,True
binance,BTCUSDT,usdm_futures,1779128459999,1779128459999,history_downloader,{},1m,1779128400000,1779128459999,76307.8,76333.0,76247.0,76247.1,121.873,9299230.6429,3604,True
binance,BTCUSDT,usdm_futures,1779128519999,1779128519999,history_downloader,{},1m,1779128460000,1779128519999,76247.0,76310.0,76240.2,76308.3,106.846,8150005.9663,3193,True
binance,BTCUSDT,usdm_futures,1779128579999,1779128579999,history_downloader,{},1m,1779128520000,1779128579999,76308.3,76336.1,76299.1,76311.9,37.798,2884655.7755,2331,True
binance,BTCUSDT,usdm_futures,1779128639999,1779128639999,history_downloader,{},1m,1779128580000,1779128639999,76311.9,76313.3,76270.5,76283.1,157.953,12050151.7272,2677,True
binance,BTCUSDT,usdm_futures,1779128699999,1779128699999,history_downloader,{},1m,1779128640000,1779128699999,76283.1,76298.8,76267.1,76277.8,55.593,4240680.9555,1785,True
binance,BTCUSDT,usdm_futures,1779128759999,1779128759999,history_downloader,{},1m,1779128700000,1779128759999,76277.8,76306.4,76107.7,76146.3,483.371,36818818.7149,9076,True
binance,BTCUSDT,usdm_futures,1779128819999,1779128819999,history_downloader,{},1m,1779128760000,1779128819999,76146.2,76216.0,76140.4,76193.6,650.354,49545326.1371,11287,True
binance,BTCUSDT,usdm_futures,1779128879999,1779128879999,history_downloader,{},1m,1779128820000,1779128879999,76193.8,76284.5,76117.4,76207.8,877.188,66827926.0299,14632,True
binance,BTCUSDT,usdm_futures,1779128939999,1779128939999,history_downloader,{},1m,1779128880000,1779128939999,76207.9,76296.7,76207.8,76279.5,130.559,9957211.0477,4977,True
binance,BTCUSDT,usdm_futures,1779128999999,1779128999999,history_downloader,{},1m,1779128940000,1779128999999,76279.6,76335.9,76279.6,76327.0,112.819,8610481.4844,3517,True
binance,BTCUSDT,usdm_futures,1779129059999,1779129059999,history_downloader,{},1m,1779129000000,1779129059999,76327.0,76354.7,76306.3,76334.2,110.128,8405699.2188,3856,True
binance,BTCUSDT,usdm_futures,1779129119999,1779129119999,history_downloader,{},1m,1779129060000,1779129119999,76334.2,76352.0,76304.0,76338.4,56.721,4329457.4108,2462,True
binance,BTCUSDT,usdm_futures,1779129179999,1779129179999,history_downloader,{},1m,1779129120000,1779129179999,76338.3,76395.1,76338.3,76387.6,95.803,7317202.4897,3917,True
binance,BTCUSDT,usdm_futures,1779129239999,1779129239999,history_downloader,{},1m,1779129180000,1779129239999,76387.7,76395.1,76350.0,76352.2,70.319,5370799.8351,2393,True
binance,BTCUSDT,usdm_futures,1779129299999,1779129299999,history_downloader,{},1m,1779129240000,1779129299999,76352.1,76365.1,76320.1,76365.1,113.426,8658516.4087,2267,True
binance,BTCUSDT,usdm_futures,1779129359999,1779129359999,history_downloader,{},1m,1779129300000,1779129359999,76365.1,76392.5,76364.5,76392.4,82.117,6271824.4888,1766,True
binance,BTCUSDT,usdm_futures,1779129419999,1779129419999,history_downloader,{},1m,1779129360000,1779129419999,76392.5,76392.5,76365.3,76375.1,48.48,3702962.7356,1439,True
binance,BTCUSDT,usdm_futures,1779129479999,1779129479999,history_downloader,{},1m,1779129420000,1779129479999,76375.4,76375.4,76357.2,76360.1,47.347,3615694.6994,1645,True
binance,BTCUSDT,usdm_futures,1779129539999,1779129539999,history_downloader,{},1m,1779129480000,1779129539999,76360.0,76360.0,76286.3,76286.3,48.093,3670510.2094,1732,True
binance,BTCUSDT,usdm_futures,1779129599999,1779129599999,history_downloader,{},1m,1779129540000,1779129599999,76286.3,76299.3,76258.3,76268.1,86.183,6573796.5593,2646,True
binance,BTCUSDT,usdm_futures,1779129659999,1779129659999,history_downloader,{},1m,1779129600000,1779129659999,76268.2,76306.2,76268.1,76306.2,42.591,3249056.3729,1759,True
binance,BTCUSDT,usdm_futures,1779129719999,1779129719999,history_downloader,{},1m,1779129660000,1779129719999,76306.1,76318.9,76280.7,76301.8,58.44,4458894.0549,2178,True
binance,BTCUSDT,usdm_futures,1779129779999,1779129779999,history_downloader,{},1m,1779129720000,1779129779999,76301.8,76306.3,76274.3,76281.6,47.095,3592946.3041,1755,True
binance,BTCUSDT,usdm_futures,1779129839999,1779129839999,history_downloader,{},1m,1779129780000,1779129839999,76281.6,76292.9,76229.4,76292.9,254.627,19419261.0327,4143,True
binance,BTCUSDT,usdm_futures,1779129899999,1779129899999,history_downloader,{},1m,1779129840000,1779129899999,76292.8,76302.3,76265.6,76301.4,33.727,2572743.7647,1757,True
binance,BTCUSDT,usdm_futures,1779129959999,1779129959999,history_downloader,{},1m,1779129900000,1779129959999,76301.4,76308.0,76277.5,76294.9,38.324,2923903.5332,1757,True
binance,BTCUSDT,usdm_futures,1779130019999,1779130019999,history_downloader,{},1m,1779129960000,1779130019999,76295.0,76361.6,76275.2,76320.4,93.936,7169756.6187,3547,True
binance,BTCUSDT,usdm_futures,1779130079999,1779130079999,history_downloader,{},1m,1779130020000,1779130079999,76320.5,76351.4,76311.2,76339.4,29.492,2251295.7645,1514,True
binance,BTCUSDT,usdm_futures,1779130139999,1779130139999,history_downloader,{},1m,1779130080000,1779130139999,76339.4,76339.5,76312.6,76312.7,15.883,1212253.6632,655,True
binance,BTCUSDT,usdm_futures,1779130199999,1779130199999,history_downloader,{},1m,1779130140000,1779130199999,76312.7,76330.0,76242.6,76264.0,107.199,8176925.682,3282,True
binance,BTCUSDT,usdm_futures,1779130259999,1779130259999,history_downloader,{},1m,1779130200000,1779130259999,76264.0,76264.1,76233.1,76256.4,58.967,4496122.9512,3127,True
binance,BTCUSDT,usdm_futures,1779130319999,1779130319999,history_downloader,{},1m,1779130260000,1779130319999,76256.4,76282.5,76256.4,76282.4,33.808,2578605.2962,1479,True
binance,BTCUSDT,usdm_futures,1779130379999,1779130379999,history_downloader,{},1m,1779130320000,1779130379999,76282.5,76314.3,76273.6,76312.6,26.205,1999180.4694,1610,True
binance,BTCUSDT,usdm_futures,1779130439999,1779130439999,history_downloader,{},1m,1779130380000,1779130439999,76312.6,76335.3,76306.8,76319.7,50.414,3847500.5806,1407,True
binance,BTCUSDT,usdm_futures,1779130499999,1779130499999,history_downloader,{},1m,1779130440000,1779130499999,76319.8,76319.8,76217.8,76222.0,60.489,4612507.1678,2323,True
binance,BTCUSDT,usdm_futures,1779130559999,1779130559999,history_downloader,{},1m,1779130500000,1779130559999,76222.0,76284.4,76204.9,76284.4,69.919,5330545.2065,3067,True
binance,BTCUSDT,usdm_futures,1779130619999,1779130619999,history_downloader,{},1m,1779130560000,1779130619999,76284.3,76327.9,76279.1,76296.6,57.619,4396639.2224,2809,True
binance,BTCUSDT,usdm_futures,1779130679999,1779130679999,history_downloader,{},1m,1779130620000,1779130679999,76296.6,76302.5,76276.6,76281.6,36.145,2757352.398,1811,True
binance,BTCUSDT,usdm_futures,1779130739999,1779130739999,history_downloader,{},1m,1779130680000,1779130739999,76281.6,76284.4,76185.7,76227.1,177.29,13514783.1243,5480,True
binance,BTCUSDT,usdm_futures,1779130799999,1779130799999,history_downloader,{},1m,1779130740000,1779130799999,76227.2,76250.0,76210.0,76221.6,127.309,9704474.6772,3389,True
binance,BTCUSDT,usdm_futures,1779130859999,1779130859999,history_downloader,{},1m,1779130800000,1779130859999,76221.6,76284.1,76200.0,76268.5,95.556,7285145.7262,4439,True
binance,BTCUSDT,usdm_futures,1779130919999,1779130919999,history_downloader,{},1m,1779130860000,1779130919999,76268.6,76688.5,76268.6,76655.1,1129.604,86404268.7781,22782,True
binance,BTCUSDT,usdm_futures,1779130979999,1779130979999,history_downloader,{},1m,1779130920000,1779130979999,76655.1,76794.1,76535.0,76794.0,1081.744,82936953.0393,20327,True
binance,BTCUSDT,usdm_futures,1779131039999,1779131039999,history_downloader,{},1m,1779130980000,1779131039999,76794.1,76897.9,76731.2,76789.6,1260.056,96799853.8551,24969,True
binance,BTCUSDT,usdm_futures,1779131099999,1779131099999,history_downloader,{},1m,1779131040000,1779131099999,76789.3,76823.9,76732.0,76744.1,597.597,45888881.1342,9980,True
binance,BTCUSDT,usdm_futures,1779131159999,1779131159999,history_downloader,{},1m,1779131100000,1779131159999,76744.1,76826.8,76680.6,76739.3,738.455,56675722.4943,14968,True
binance,BTCUSDT,usdm_futures,1779131219999,1779131219999,history_downloader,{},1m,1779131160000,1779131219999,76739.3,76739.3,76507.5,76547.2,385.702,29542687.2192,10385,True
binance,BTCUSDT,usdm_futures,1779131279999,1779131279999,history_downloader,{},1m,1779131220000,1779131279999,76547.2,76593.7,76539.4,76572.7,181.786,13918033.4933,5130,True
binance,BTCUSDT,usdm_futures,1779131339999,1779131339999,history_downloader,{},1m,1779131280000,1779131339999,76572.8,76584.9,76510.2,76530.7,284.062,21742484.0563,6388,True
binance,BTCUSDT,usdm_futures,1779131399999,1779131399999,history_downloader,{},1m,1779131340000,1779131399999,76530.8,76628.8,76530.8,76628.8,282.696,21650005.9795,8355,True
binance,BTCUSDT,usdm_futures,1779131459999,1779131459999,history_downloader,{},1m,1779131400000,1779131459999,76628.8,76639.1,76558.8,76578.5,209.594,16052489.418,5459,True
binance,BTCUSDT,usdm_futures,1779131519999,1779131519999,history_downloader,{},1m,1779131460000,1779131519999,76578.6,76673.4,76578.6,76649.5,190.704,14612677.3966,7830,True
binance,BTCUSDT,usdm_futures,1779131579999,1779131579999,history_downloader,{},1m,1779131520000,1779131579999,76649.6,76667.7,76623.3,76624.6,95.663,7332283.3368,3439,True
binance,BTCUSDT,usdm_futures,1779131639999,1779131639999,history_downloader,{},1m,1779131580000,1779131639999,76624.6,76649.8,76608.0,76608.0,52.719,4039997.4938,2331,True
binance,BTCUSDT,usdm_futures,1779131699999,1779131699999,history_downloader,{},1m,1779131640000,1779131699999,76608.0,76635.6,76561.8,76592.7,231.498,17733780.711,5243,True
binance,BTCUSDT,usdm_futures,1779131759999,1779131759999,history_downloader,{},1m,1779131700000,1779131759999,76592.8,76625.9,76582.5,76625.8,71.694,5492470.0391,3432,True
binance,BTCUSDT,usdm_futures,1779131819999,1779131819999,history_downloader,{},1m,1779131760000,1779131819999,76625.9,76649.9,76549.1,76564.7,178.96,13711516.7784,6929,True
binance,BTCUSDT,usdm_futures,1779131879999,1779131879999,history_downloader,{},1m,1779131820000,1779131879999,76564.7,76571.9,76526.1,76536.7,87.436,6693074.395,3413,True
binance,BTCUSDT,usdm_futures,1779131939999,1779131939999,history_downloader,{},1m,1779131880000,1779131939999,76536.6,76608.4,76536.6,76608.4,73.235,5607040.5749,3603,True
binance,BTCUSDT,usdm_futures,1779131999999,1779131999999,history_downloader,{},1m,1779131940000,1779131999999,76608.4,76616.9,76588.7,76593.4,41.089,3147513.0614,2077,True
binance,BTCUSDT,usdm_futures,1779132059999,1779132059999,history_downloader,{},1m,1779132000000,1779132059999,76593.3,76650.0,76591.0,76639.6,84.799,6497375.277,2391,True
binance,BTCUSDT,usdm_futures,1779132119999,1779132119999,history_downloader,{},1m,1779132060000,1779132119999,76639.5,76691.8,76593.8,76603.6,134.749,10326378.025,4052,True
binance,BTCUSDT,usdm_futures,1779132179999,1779132179999,history_downloader,{},1m,1779132120000,1779132179999,76603.5,76651.8,76600.0,76632.6,96.301,7379971.3947,3850,True
binance,BTCUSDT,usdm_futures,1779132239999,1779132239999,history_downloader,{},1m,1779132180000,1779132239999,76632.6,76651.6,76604.8,76634.9,51.312,3931916.4322,2730,True
binance,BTCUSDT,usdm_futures,1779132299999,1779132299999,history_downloader,{},1m,1779132240000,1779132299999,76634.8,76654.0,76576.0,76588.1,74.263,5688628.0838,3716,True
binance,BTCUSDT,usdm_futures,1779132359999,1779132359999,history_downloader,{},1m,1779132300000,1779132359999,76588.0,76590.0,76513.0,76568.1,121.447,9296778.2136,4606,True
binance,BTCUSDT,usdm_futures,1779132419999,1779132419999,history_downloader,{},1m,1779132360000,1779132419999,76568.1,76590.8,76566.6,76588.1,29.435,2254050.749,1593,True
binance,BTCUSDT,usdm_futures,1779132479999,1779132479999,history_downloader,{},1m,1779132420000,1779132479999,76588.1,76600.2,76578.1,76578.2,37.411,2865423.8609,1675,True
binance,BTCUSDT,usdm_futures,1779132539999,1779132539999,history_downloader,{},1m,1779132480000,1779132539999,76578.1,76613.9,76578.1,76613.9,14.468,1108239.3858,937,True
binance,BTCUSDT,usdm_futures,1779132599999,1779132599999,history_downloader,{},1m,1779132540000,1779132599999,76613.9,76637.6,76606.4,76606.5,31.644,2424851.9093,1404,True
binance,BTCUSDT,usdm_futures,1779132659999,1779132659999,history_downloader,{},1m,1779132600000,1779132659999,76606.4,76632.4,76582.6,76632.3,32.469,2487420.1464,2574,True
binance,BTCUSDT,usdm_futures,1779132719999,1779132719999,history_downloader,{},1m,1779132660000,1779132719999,76632.3,76720.0,76632.3,76695.0,98.91,7585129.6363,3581,True
binance,BTCUSDT,usdm_futures,1779132779999,1779132779999,history_downloader,{},1m,1779132720000,1779132779999,76695.0,76714.2,76686.9,76693.5,36.234,2779174.0832,2348,True
binance,BTCUSDT,usdm_futures,1779132839999,1779132839999,history_downloader,{},1m,1779132780000,1779132839999,76693.5,76714.1,76669.3,76697.7,24.015,1841757.0674,1652,True
binance,BTCUSDT,usdm_futures,1779132899999,1779132899999,history_downloader,{},1m,1779132840000,1779132899999,76697.6,76703.6,76639.7,76664.4,43.417,3328871.7689,2528,True
binance,BTCUSDT,usdm_futures,1779132959999,1779132959999,history_downloader,{},1m,1779132900000,1779132959999,76664.4,76733.0,76664.4,76733.0,39.895,3060368.6226,1628,True
binance,BTCUSDT,usdm_futures,1779133019999,1779133019999,history_downloader,{},1m,1779132960000,1779133019999,76733.0,76743.9,76709.5,76709.5,59.889,4595294.3097,2199,True
binance,BTCUSDT,usdm_futures,1779133079999,1779133079999,history_downloader,{},1m,1779133020000,1779133079999,76709.6,76736.0,76704.8,76718.6,37.628,2886694.8356,2183,True
binance,BTCUSDT,usdm_futures,1779133139999,1779133139999,history_downloader,{},1m,1779133080000,1779133139999,76718.6,76734.0,76705.9,76706.0,52.141,4000484.9794,1125,True
binance,BTCUSDT,usdm_futures,1779133199999,1779133199999,history_downloader,{},1m,1779133140000,1779133199999,76705.9,76720.1,76690.8,76696.6,78.927,6054489.0269,1782,True
binance,BTCUSDT,usdm_futures,1779133259999,1779133259999,history_downloader,{},1m,1779133200000,1779133259999,76696.7,76743.0,76696.7,76726.5,54.36,4170828.3713,1699,True
binance,BTCUSDT,usdm_futures,1779133319999,1779133319999,history_downloader,{},1m,1779133260000,1779133319999,76726.6,76743.0,76711.2,76711.2,34.283,2630662.2377,1495,True
binance,BTCUSDT,usdm_futures,1779133379999,1779133379999,history_downloader,{},1m,1779133320000,1779133379999,76711.3,76711.3,76684.7,76693.6,41.431,3177396.2811,1342,True
binance,BTCUSDT,usdm_futures,1779133439999,1779133439999,history_downloader,{},1m,1779133380000,1779133439999,76693.6,76819.1,76693.5,76818.3,180.978,13895136.7011,3954,True
binance,BTCUSDT,usdm_futures,1779133499999,1779133499999,history_downloader,{},1m,1779133440000,1779133499999,76818.2,76888.0,76818.2,76861.0,255.186,19614527.0194,6324,True
binance,BTCUSDT,usdm_futures,1779133559999,1779133559999,history_downloader,{},1m,1779133500000,1779133559999,76861.0,76900.0,76855.3,76899.9,537.505,41325238.5003,5235,True
binance,BTCUSDT,usdm_futures,1779133619999,1779133619999,history_downloader,{},1m,1779133560000,1779133619999,76900.0,76943.2,76865.6,76865.7,330.889,25450231.3548,6288,True
binance,BTCUSDT,usdm_futures,1779133679999,1779133679999,history_downloader,{},1m,1779133620000,1779133679999,76865.6,76873.3,76805.5,76805.6,130.306,10013181.1625,4669,True
binance,BTCUSDT,usdm_futures,1779133739999,1779133739999,history_downloader,{},1m,1779133680000,1779133739999,76805.6,76857.7,76797.5,76850.4,92.45,7102804.2616,3546,True
binance,BTCUSDT,usdm_futures,1779133799999,1779133799999,history_downloader,{},1m,1779133740000,1779133799999,76850.4,76908.0,76838.7,76843.5,95.951,7376157.287,3383,True
binance,BTCUSDT,usdm_futures,1779133859999,1779133859999,history_downloader,{},1m,1779133800000,1779133859999,76843.5,76875.6,76831.3,76875.6,179.045,13759723.45,4255,True
binance,BTCUSDT,usdm_futures,1779133919999,1779133919999,history_downloader,{},1m,1779133860000,1779133919999,76875.5,76920.0,76869.2,76918.8,78.108,6006131.8082,2830,True
binance,BTCUSDT,usdm_futures,1779133979999,1779133979999,history_downloader,{},1m,1779133920000,1779133979999,76918.9,76963.7,76918.8,76944.7,214.952,16539870.7512,3744,True
binance,BTCUSDT,usdm_futures,1779134039999,1779134039999,history_downloader,{},1m,1779133980000,1779134039999,76944.8,76954.1,76890.5,76890.5,97.674,7513072.2813,3470,True
binance,BTCUSDT,usdm_futures,1779134099999,1779134099999,history_downloader,{},1m,1779134040000,1779134099999,76890.5,76890.5,76856.4,76856.4,63.502,4881831.8488,3000,True
binance,BTCUSDT,usdm_futures,1779134159999,1779134159999,history_downloader,{},1m,1779134100000,1779134159999,76856.4,76892.7,76844.9,76855.0,107.707,8279155.2139,3272,True
binance,BTCUSDT,usdm_futures,1779134219999,1779134219999,history_downloader,{},1m,1779134160000,1779134219999,76854.9,76900.0,76839.3,76839.3,41.97,3226319.9378,2236,True
binance,BTCUSDT,usdm_futures,1779134279999,1779134279999,history_downloader,{},1m,1779134220000,1779134279999,76839.4,76865.3,76839.4,76850.9,51.327,3944755.7343,1428,True
binance,BTCUSDT,usdm_futures,1779134339999,1779134339999,history_downloader,{},1m,1779134280000,1779134339999,76851.0,76865.3,76850.9,76856.3,49.208,3782091.5203,1416,True
binance,BTCUSDT,usdm_futures,1779134399999,1779134399999,history_downloader,{},1m,1779134340000,1779134399999,76856.2,76898.5,76839.3,76898.5,281.894,21666514.1414,5489,True
binance,BTCUSDT,usdm_futures,1779134459999,1779134459999,history_downloader,{},1m,1779134400000,1779134459999,76898.5,76996.6,76898.5,76965.1,336.557,25899769.2533,6937,True
binance,BTCUSDT,usdm_futures,1779134519999,1779134519999,history_downloader,{},1m,1779134460000,1779134519999,76965.1,76997.1,76965.0,76993.0,113.769,8758583.2657,2170,True
binance,BTCUSDT,usdm_futures,1779134579999,1779134579999,history_downloader,{},1m,1779134520000,1779134579999,76993.0,76996.9,76956.7,76959.0,158.078,12167184.2563,1804,True
binance,BTCUSDT,usdm_futures,1779134639999,1779134639999,history_downloader,{},1m,1779134580000,1779134639999,76959.0,76989.8,76930.0,76989.7,100.008,7697143.1288,2002,True
binance,BTCUSDT,usdm_futures,1779134699999,1779134699999,history_downloader,{},1m,1779134640000,1779134699999,76989.8,76990.0,76924.0,76925.1,195.999,15084265.7907,1952,True
binance,BTCUSDT,usdm_futures,1779134759999,1779134759999,history_downloader,{},1m,1779134700000,1779134759999,76925.0,76927.5,76829.3,76865.6,339.231,26080074.4956,4318,True
binance,BTCUSDT,usdm_futures,1779134819999,1779134819999,history_downloader,{},1m,1779134760000,1779134819999,76865.6,76917.7,76839.1,76908.2,100.343,7713043.8915,2674,True
binance,BTCUSDT,usdm_futures,1779134879999,1779134879999,history_downloader,{},1m,1779134820000,1779134879999,76908.2,76944.7,76908.2,76944.7,26.672,2051683.9788,1077,True
binance,BTCUSDT,usdm_futures,1779134939999,1779134939999,history_downloader,{},1m,1779134880000,1779134939999,76944.6,76951.7,76928.3,76951.7,28.818,2217223.9917,1003,True
binance,BTCUSDT,usdm_futures,1779134999999,1779134999999,history_downloader,{},1m,1779134940000,1779134999999,76951.7,76951.7,76922.0,76929.6,59.658,4589960.1465,1026,True
binance,BTCUSDT,usdm_futures,1779135059999,1779135059999,history_downloader,{},1m,1779135000000,1779135059999,76929.6,76979.9,76929.6,76979.9,44.59,3431451.2354,1374,True
binance,BTCUSDT,usdm_futures,1779135119999,1779135119999,history_downloader,{},1m,1779135060000,1779135119999,76979.8,77018.4,76959.0,77009.0,197.333,15193500.6882,3882,True
binance,BTCUSDT,usdm_futures,1779135179999,1779135179999,history_downloader,{},1m,1779135120000,1779135179999,77009.0,77017.6,76991.0,77011.1,178.352,13734395.9272,2056,True
binance,BTCUSDT,usdm_futures,1779135239999,1779135239999,history_downloader,{},1m,1779135180000,1779135239999,77011.2,77038.0,77011.1,77031.2,101.625,7827781.775,2324,True
binance,BTCUSDT,usdm_futures,1779135299999,1779135299999,history_downloader,{},1m,1779135240000,1779135299999,77031.2,77049.0,77022.0,77022.0,90.331,6958749.629,2079,True
binance,BTCUSDT,usdm_futures,1779135359999,1779135359999,history_downloader,{},1m,1779135300000,1779135359999,77022.0,77066.0,77014.8,77022.4,142.113,10949842.3312,3155,True
binance,BTCUSDT,usdm_futures,1779135419999,1779135419999,history_downloader,{},1m,1779135360000,1779135419999,77022.4,77051.4,77022.0,77049.3,78.908,6078427.7423,2081,True
binance,BTCUSDT,usdm_futures,1779135479999,1779135479999,history_downloader,{},1m,1779135420000,1779135479999,77049.2,77055.0,77022.0,77039.2,59.036,4548021.6178,1561,True
binance,BTCUSDT,usdm_futures,1779135539999,1779135539999,history_downloader,{},1m,1779135480000,1779135539999,77039.1,77048.0,77022.5,77043.5,29.018,2235567.1543,996,True
binance,BTCUSDT,usdm_futures,1779135599999,1779135599999,history_downloader,{},1m,1779135540000,1779135599999,77043.6,77049.2,77025.6,77029.8,42.873,3302876.9368,992,True
binance,BTCUSDT,usdm_futures,1779135659999,1779135659999,history_downloader,{},1m,1779135600000,1779135659999,77029.9,77029.9,77004.5,77012.2,102.026,7857899.8401,1560,True
