exchange,symbol,market_type,timestamp_ms,received_at_ms,source,metadata,open_interest,open_interest_value,mark_price
binance,BTCUSDT,usdm_futures,1779179700000,1779179700000,history_downloader,{},104680.958,8066923985.396,
binance,BTCUSDT,usdm_futures,1779180000000,1779180000000,history_downloader,{},104677.451,8071081585.1393,
binance,BTCUSDT,usdm_futures,1779180300000,1779180300000,history_downloader,{},104662.743,8075386846.864255,
binance,BTCUSDT,usdm_futures,1779180600000,1779180600000,history_downloader,{},104695.169,8074043437.76584,
binance,BTCUSDT,usdm_futures,1779180900000,1779180900000,history_downloader,{},104668.798,8069440981.81,
binance,BTCUSDT,usdm_futures,1779181200000,1779181200000,history_downloader,{},104648.836,8059613823.6088,
binance,BTCUSDT,usdm_futures,1779181500000,1779181500000,history_downloader,{},104648.812,8061108453.2412,
binance,BTCUSDT,usdm_futures,1779181800000,1779181800000,history_downloader,{},104643.15,8058275980.68,
binance,BTCUSDT,usdm_futures,1779182100000,1779182100000,history_downloader,{},104640.537,8056705941.320108,
binance,BTCUSDT,usdm_futures,1779182400000,1779182400000,history_downloader,{},104632.709,8047107541.1089735,
binance,BTCUSDT,usdm_futures,1779182700000,1779182700000,history_downloader,{},104662.202,8046373308.240059,
binance,BTCUSDT,usdm_futures,1779183000000,1779183000000,history_downloader,{},104597.657,8027938755.947455,
binance,BTCUSDT,usdm_futures,1779183300000,1779183300000,history_downloader,{},104659.382,8029764163.79092,
binance,BTCUSDT,usdm_futures,1779183600000,1779183600000,history_downloader,{},104669.732,8036933049.357927,
binance,BTCUSDT,usdm_futures,1779183900000,1779183900000,history_downloader,{},104676.236,8035942299.602,
binance,BTCUSDT,usdm_futures,1779184200000,1779184200000,history_downloader,{},104668.831,8037414884.058955,
binance,BTCUSDT,usdm_futures,1779184500000,1779184500000,history_downloader,{},104738.12,8041677641.668,
binance,BTCUSDT,usdm_futures,1779184800000,1779184800000,history_downloader,{},104734.545,8042296318.121082,
binance,BTCUSDT,usdm_futures,1779185100000,1779185100000,history_downloader,{},104707.368,8037766867.8888,
binance,BTCUSDT,usdm_futures,1779185400000,1779185400000,history_downloader,{},104690.413,8037669272.3228,
binance,BTCUSDT,usdm_futures,1779185700000,1779185700000,history_downloader,{},104709.528,8039043046.750753,
binance,BTCUSDT,usdm_futures,1779186000000,1779186000000,history_downloader,{},104706.899,8036809444.8147,
binance,BTCUSDT,usdm_futures,1779186300000,1779186300000,history_downloader,{},104709.691,8036596866.964932,
binance,BTCUSDT,usdm_futures,1779186600000,1779186600000,history_downloader,{},104725.541,8043761057.954035,
binance,BTCUSDT,usdm_futures,1779186900000,1779186900000,history_downloader,{},104676.625,8049662753.487824,
binance,BTCUSDT,usdm_futures,1779187200000,1779187200000,history_downloader,{},104635.067,8042226771.838621,
binance,BTCUSDT,usdm_futures,1779187500000,1779187500000,history_downloader,{},104658.349,8029283876.931,
binance,BTCUSDT,usdm_futures,1779187800000,1779187800000,history_downloader,{},104683.857,8044175043.058186,
binance,BTCUSDT,usdm_futures,1779188100000,1779188100000,history_downloader,{},104702.474,8048301182.1742,
binance,BTCUSDT,usdm_futures,1779188400000,1779188400000,history_downloader,{},104615.288,8055806098.6808,
binance,BTCUSDT,usdm_futures,1779188700000,1779188700000,history_downloader,{},104605.536,8053570706.475813,
binance,BTCUSDT,usdm_futures,1779189000000,1779189000000,history_downloader,{},104607.293,8054925954.419666,
binance,BTCUSDT,usdm_futures,1779189300000,1779189300000,history_downloader,{},104575.238,8048068486.3848,
binance,BTCUSDT,usdm_futures,1779189600000,1779189600000,history_downloader,{},104548.059,8041520352.520517,
binance,BTCUSDT,usdm_futures,1779189900000,1779189900000,history_downloader,{},104567.328,8033734517.172318,
binance,BTCUSDT,usdm_futures,1779190200000,1779190200000,history_downloader,{},104603.303,8038251279.3653,
binance,BTCUSDT,usdm_futures,1779190500000,1779190500000,history_downloader,{},104617.145,8038881375.635761,
binance,BTCUSDT,usdm_futures,1779190800000,1779190800000,history_downloader,{},104588.905,8028244347.8,
binance,BTCUSDT,usdm_futures,1779191100000,1779191100000,history_downloader,{},104499.845,8007659570.24869,
binance,BTCUSDT,usdm_futures,1779191400000,1779191400000,history_downloader,{},104603.507,8023812523.294054,
binance,BTCUSDT,usdm_futures,1779191700000,1779191700000,history_downloader,{},104613.39,8023564556.847,
