exchange,market_type,symbol,timeframe,open_time_ms,close_time_ms,open,high,low,close,volume,quote_volume,trades_count
binance,usdm_futures,BTCUSDT,1h,1779285600000,1779289199999,77175.20,77545.00,76855.00,77410.00,9811.109,758296298.59700,323549
binance,usdm_futures,BTCUSDT,1h,1779289200000,1779292799999,77410.00,77825.80,77266.60,77423.00,9366.432,726543505.08480,238257
binance,usdm_futures,BTCUSDT,1h,1779292800000,1779296399999,77423.00,77527.20,76975.00,77301.00,5465.178,421971465.48040,168492
binance,usdm_futures,BTCUSDT,1h,1779296400000,1779299999999,77300.90,77685.40,77191.60,77537.10,4298.010,333045929.96540,128495
binance,usdm_futures,BTCUSDT,1h,1779300000000,1779303599999,77537.10,77600.00,77350.20,77375.50,2425.662,187913861.64720,94533
binance,usdm_futures,BTCUSDT,1h,1779303600000,1779307199999,77375.50,77677.20,77304.30,77630.60,3152.964,244464871.74950,87105
binance,usdm_futures,BTCUSDT,1h,1779307200000,1779310799999,77630.50,77735.20,77433.40,77679.60,3278.975,254496672.97220,101829
binance,usdm_futures,BTCUSDT,1h,1779310800000,1779314399999,77678.90,77735.60,77464.50,77464.50,1496.545,116152418.61370,44196
binance,usdm_futures,BTCUSDT,1h,1779314400000,1779317999999,77464.50,77472.70,77183.70,77468.20,3045.356,235559638.73080,95861
binance,usdm_futures,BTCUSDT,1h,1779318000000,1779321599999,77468.10,77520.00,77339.90,77510.30,1594.079,123418431.94740,46760
binance,usdm_futures,BTCUSDT,1h,1779321600000,1779325199999,77510.30,78051.00,77472.50,77929.10,6591.019,512798565.34670,131921
binance,usdm_futures,BTCUSDT,1h,1779325200000,1779328799999,77929.10,78150.00,77759.80,77818.10,5435.164,423592346.87160,124375
binance,usdm_futures,BTCUSDT,1h,1779328800000,1779332399999,77818.10,78071.20,77778.50,77915.50,3066.939,239090102.46380,80665
binance,usdm_futures,BTCUSDT,1h,1779332400000,1779335999999,77915.50,78066.00,77867.40,78039.10,1946.099,151727877.22240,49775
binance,usdm_futures,BTCUSDT,1h,1779336000000,1779339599999,78039.20,78143.20,77922.90,77993.50,2561.402,199781936.81260,54804
binance,usdm_futures,BTCUSDT,1h,1779339600000,1779343199999,77993.50,78106.80,77651.70,77795.00,3182.763,247815965.19240,73127
binance,usdm_futures,BTCUSDT,1h,1779343200000,1779346799999,77795.10,77845.40,77501.30,77591.70,3558.168,276379045.25620,80145
binance,usdm_futures,BTCUSDT,1h,1779346800000,1779350399999,77591.60,77870.00,77485.10,77846.20,3716.381,288527976.86410,82149
