exchange,market_type,symbol,timestamp_ms,sum_open_interest,sum_open_interest_value
binance,usdm_futures,RIVERUSDT,1779192000000,2835322.40000000,19128474.21837600
binance,usdm_futures,RIVERUSDT,1779192900000,2847629.80000000,19295730.54380699
binance,usdm_futures,RIVERUSDT,1779193800000,2847411.20000000,18957664.07848986
binance,usdm_futures,RIVERUSDT,1779194700000,2823832.10000000,18599319.76151298
binance,usdm_futures,RIVERUSDT,1779195600000,2818431.30000000,18764772.84596961
binance,usdm_futures,RIVERUSDT,1779196500000,2818574.10000000,18515213.26290000
binance,usdm_futures,RIVERUSDT,1779197400000,2798048.90000000,17974001.96073261
binance,usdm_futures,RIVERUSDT,1779198300000,2806208.60000000,18030745.22257416
binance,usdm_futures,RIVERUSDT,1779199200000,2786899.40000000,18095337.80420000
binance,usdm_futures,RIVERUSDT,1779200100000,2785396.90000000,17654621.73090015
binance,usdm_futures,RIVERUSDT,1779201000000,2796463.60000000,17834486.40267703
binance,usdm_futures,RIVERUSDT,1779201900000,2808553.60000000,17786586.09798320
binance,usdm_futures,RIVERUSDT,1779202800000,2805626.40000000,17545576.65151414
binance,usdm_futures,RIVERUSDT,1779203700000,2824256.80000000,17634659.45920000
binance,usdm_futures,RIVERUSDT,1779204600000,2829595.80000000,17393525.38260000
binance,usdm_futures,RIVERUSDT,1779205500000,2848616.10000000,17495080.43764190
binance,usdm_futures,RIVERUSDT,1779206400000,2865555.00000000,17679268.83966705
binance,usdm_futures,RIVERUSDT,1779207300000,2880890.90000000,17646894.44229474
binance,usdm_futures,RIVERUSDT,1779208200000,2898864.70000000,17925689.58524628
binance,usdm_futures,RIVERUSDT,1779209100000,2895461.40000000,18127317.93891268
binance,usdm_futures,RIVERUSDT,1779210000000,2901483.90000000,18264155.26872088
binance,usdm_futures,RIVERUSDT,1779210900000,2898449.90000000,18013866.12850000
binance,usdm_futures,RIVERUSDT,1779211800000,2903228.90000000,18194328.60317630
binance,usdm_futures,RIVERUSDT,1779212700000,2898134.80000000,18273662.59317628
binance,usdm_futures,RIVERUSDT,1779213600000,2896906.90000000,18224441.30790000
binance,usdm_futures,RIVERUSDT,1779214500000,2892412.20000000,18132532.08180000
binance,usdm_futures,RIVERUSDT,1779215400000,2890018.70000000,18131977.32380000
binance,usdm_futures,RIVERUSDT,1779216300000,2886879.40000000,18200110.76405781
binance,usdm_futures,RIVERUSDT,1779217200000,2890350.40000000,18050349.03513083
binance,usdm_futures,RIVERUSDT,1779218100000,2889474.90000000,18244753.96664591
binance,usdm_futures,RIVERUSDT,1779219000000,2889074.60000000,18185419.17864199
binance,usdm_futures,RIVERUSDT,1779219900000,2885915.40000000,18155293.78140000
binance,usdm_futures,RIVERUSDT,1779220800000,2882568.50000000,17981391.07473236
binance,usdm_futures,RIVERUSDT,1779221700000,2876339.70000000,18127977.39147342
binance,usdm_futures,RIVERUSDT,1779222600000,2884298.60000000,18171081.18000000
binance,usdm_futures,RIVERUSDT,1779223500000,2878525.90000000,18122238.07052828
binance,usdm_futures,RIVERUSDT,1779224400000,2879621.40000000,18123160.10394518
binance,usdm_futures,RIVERUSDT,1779225300000,2875370.00000000,18095671.43206420
binance,usdm_futures,RIVERUSDT,1779226200000,2875060.10000000,18104253.44970000
binance,usdm_futures,RIVERUSDT,1779227100000,2876216.50000000,18064564.03893582
binance,usdm_futures,RIVERUSDT,1779228000000,2873640.80000000,18049337.86480000
binance,usdm_futures,RIVERUSDT,1779228900000,2869311.20000000,18042228.82560000
binance,usdm_futures,RIVERUSDT,1779229800000,2865063.90000000,17963488.03113207
