exchange,market_type,symbol,timeframe,open_time_ms,close_time_ms,open,high,low,close,volume,quote_volume,trades_count
binance,usdm_futures,BTCUSDT,15m,1778904000000,1778904899999,79041.70,79096.80,79010.00,79040.60,687.994,54383445.74880,15127
binance,usdm_futures,BTCUSDT,15m,1778904900000,1778905799999,79040.70,79061.70,79003.30,79006.00,269.278,21282954.47140,7541
binance,usdm_futures,BTCUSDT,15m,1778905800000,1778906699999,79006.00,79014.90,78811.00,78955.10,1756.383,138605674.84550,34523
binance,usdm_futures,BTCUSDT,15m,1778906700000,1778907599999,78955.00,79000.00,78919.20,78999.90,366.708,28955051.95750,9961
binance,usdm_futures,BTCUSDT,15m,1778907600000,1778908499999,78999.90,79001.00,78889.70,78999.90,409.203,32315367.70720,12484
binance,usdm_futures,BTCUSDT,15m,1778908500000,1778909399999,79000.00,79000.00,78978.80,78985.00,188.498,14889458.96690,5388
binance,usdm_futures,BTCUSDT,15m,1778909400000,1778910299999,78985.10,79000.00,78900.00,78959.40,665.458,52541421.15240,13145
binance,usdm_futures,BTCUSDT,15m,1778910300000,1778911199999,78959.40,78990.00,78923.00,78989.90,225.261,17787608.22140,7835
binance,usdm_futures,BTCUSDT,15m,1778911200000,1778912099999,78989.90,79012.90,78875.60,78892.60,460.072,36323940.84850,13353
binance,usdm_futures,BTCUSDT,15m,1778912100000,1778912999999,78892.50,78892.60,78751.00,78788.00,1725.364,135958573.44880,32000
binance,usdm_futures,BTCUSDT,15m,1778913000000,1778913899999,78787.90,78865.70,78696.10,78705.50,1351.382,106436140.50030,29816
binance,usdm_futures,BTCUSDT,15m,1778913900000,1778914799999,78705.60,78746.00,78393.90,78610.20,5707.341,448455681.71320,85928
binance,usdm_futures,BTCUSDT,15m,1778914800000,1778915699999,78610.20,78610.30,78063.30,78219.80,5601.311,438607977.92650,99994
binance,usdm_futures,BTCUSDT,15m,1778915700000,1778916599999,78219.80,78482.20,78000.40,78430.10,4472.492,349969143.81250,87069
binance,usdm_futures,BTCUSDT,15m,1778916600000,1778917499999,78430.00,78528.50,78315.10,78460.10,2465.570,193414456.02020,39996
binance,usdm_futures,BTCUSDT,15m,1778917500000,1778918399999,78460.00,78481.60,78300.00,78334.30,1268.796,99429638.17990,25682
binance,usdm_futures,BTCUSDT,15m,1778918400000,1778919299999,78334.30,78449.10,78291.00,78383.40,1110.422,87028366.18080,22640
binance,usdm_futures,BTCUSDT,15m,1778919300000,1778920199999,78383.40,78400.90,78331.00,78372.70,549.942,43099790.96680,11837
binance,usdm_futures,BTCUSDT,15m,1778920200000,1778921099999,78372.80,78527.80,78357.50,78436.60,1148.357,90095157.32740,21673
binance,usdm_futures,BTCUSDT,15m,1778921100000,1778921999999,78436.70,78436.70,78340.00,78389.50,781.764,61277217.56670,15372
binance,usdm_futures,BTCUSDT,15m,1778922000000,1778922899999,78389.50,78410.10,78201.40,78228.10,875.614,68561427.25680,22759
binance,usdm_futures,BTCUSDT,15m,1778922900000,1778923799999,78228.00,78240.00,77850.00,78025.30,7006.695,546566233.09820,117584
binance,usdm_futures,BTCUSDT,15m,1778923800000,1778924699999,78025.40,78153.00,77992.60,78088.10,1325.553,103515381.92200,32307
binance,usdm_futures,BTCUSDT,15m,1778924700000,1778925599999,78088.00,78178.10,77950.00,78052.10,1456.838,113725295.22730,32769
binance,usdm_futures,BTCUSDT,15m,1778925600000,1778926499999,78052.10,78071.90,77777.00,77881.00,3706.679,288616532.34520,74637
binance,usdm_futures,BTCUSDT,15m,1778926500000,1778927399999,77881.00,77930.50,77601.80,77740.90,3512.873,273171091.05850,63226
binance,usdm_futures,BTCUSDT,15m,1778927400000,1778928299999,77741.00,77977.60,77730.00,77870.80,2069.442,161129219.39440,53712
binance,usdm_futures,BTCUSDT,15m,1778928300000,1778929199999,77870.80,77962.10,77850.00,77937.60,871.392,67896861.54890,22127
binance,usdm_futures,BTCUSDT,15m,1778929200000,1778930099999,77937.50,78087.00,77937.50,78052.10,1763.845,137624671.53220,34090
binance,usdm_futures,BTCUSDT,15m,1778930100000,1778930999999,78052.20,78129.20,78027.00,78105.80,911.335,71159637.79850,20796
binance,usdm_futures,BTCUSDT,15m,1778931000000,1778931899999,78105.70,78163.30,78061.70,78130.10,679.898,53117461.61620,15798
binance,usdm_futures,BTCUSDT,15m,1778931900000,1778932799999,78130.00,78136.30,78036.70,78042.50,542.576,42360578.35510,14227
binance,usdm_futures,BTCUSDT,15m,1778932800000,1778933699999,78042.50,78100.00,78002.40,78044.50,538.885,42058615.93980,15886
binance,usdm_futures,BTCUSDT,15m,1778933700000,1778934599999,78044.50,78044.50,77889.00,77956.90,1054.306,82193506.35470,24405
binance,usdm_futures,BTCUSDT,15m,1778934600000,1778935499999,77956.90,78051.40,77956.80,78031.80,525.127,40970811.93250,13687
binance,usdm_futures,BTCUSDT,15m,1778935500000,1778936399999,78031.90,78094.00,77980.00,77980.00,508.721,39693022.12750,13991
binance,usdm_futures,BTCUSDT,15m,1778936400000,1778937299999,77980.00,77983.30,77857.10,77875.70,553.120,43102959.03380,18605
binance,usdm_futures,BTCUSDT,15m,1778937300000,1778938199999,77875.60,77957.50,77832.50,77930.50,800.882,62377799.18440,20991
binance,usdm_futures,BTCUSDT,15m,1778938200000,1778939099999,77930.50,77950.00,77800.00,77875.90,775.278,60374200.59520,20100
binance,usdm_futures,BTCUSDT,15m,1778939100000,1778939999999,77875.90,77987.90,77859.90,77987.90,660.865,51493003.92030,16947
binance,usdm_futures,BTCUSDT,15m,1778940000000,1778940899999,77987.90,78026.90,77850.50,77930.40,642.422,50066396.07500,17195
binance,usdm_futures,BTCUSDT,15m,1778940900000,1778941799999,77930.30,78040.70,77868.50,77964.00,656.752,51192199.13360,20105
binance,usdm_futures,BTCUSDT,15m,1778941800000,1778942699999,77964.10,78199.60,77964.10,78189.90,1495.452,116793630.30320,32751
binance,usdm_futures,BTCUSDT,15m,1778942700000,1778943599999,78190.00,78327.00,78056.90,78090.30,2126.683,166300156.27480,40619
binance,usdm_futures,BTCUSDT,15m,1778943600000,1778944499999,78090.30,78196.70,78034.00,78090.20,866.511,67681488.19650,22726
binance,usdm_futures,BTCUSDT,15m,1778944500000,1778945399999,78090.20,78159.90,78044.00,78087.80,453.393,35409837.18850,14351
binance,usdm_futures,BTCUSDT,15m,1778945400000,1778946299999,78087.80,78199.90,78087.80,78181.30,616.541,48198732.05880,15875
binance,usdm_futures,BTCUSDT,15m,1778946300000,1778947199999,78181.30,78254.00,78170.00,78194.10,519.466,40630204.33340,13628
binance,usdm_futures,BTCUSDT,15m,1778947200000,1778948099999,78194.00,78337.40,78144.80,78204.10,1269.964,99349574.94130,27857
binance,usdm_futures,BTCUSDT,15m,1778948100000,1778948999999,78204.20,78304.10,78173.20,78245.90,506.429,39634539.65350,14771
binance,usdm_futures,BTCUSDT,15m,1778949000000,1778949899999,78245.90,78276.50,78069.10,78107.80,684.461,53505599.38210,19186
binance,usdm_futures,BTCUSDT,15m,1778949900000,1778950799999,78107.90,78186.10,78101.70,78167.70,470.198,36745311.60570,14730
binance,usdm_futures,BTCUSDT,15m,1778950800000,1778951699999,78167.70,78239.60,78160.00,78226.00,241.770,18908967.76340,8688
binance,usdm_futures,BTCUSDT,15m,1778951700000,1778952599999,78226.00,78281.80,78184.80,78250.00,287.034,22456928.70430,10881
binance,usdm_futures,BTCUSDT,15m,1778952600000,1778953499999,78250.00,78285.10,78224.50,78232.70,229.556,17962866.03780,8252
binance,usdm_futures,BTCUSDT,15m,1778953500000,1778954399999,78232.70,78260.00,78159.10,78159.20,285.165,22299299.58140,9083
binance,usdm_futures,BTCUSDT,15m,1778954400000,1778955299999,78159.10,78211.90,78132.20,78160.40,417.683,32648193.70560,10943
binance,usdm_futures,BTCUSDT,15m,1778955300000,1778956199999,78160.40,78181.80,78113.10,78171.70,284.852,22257775.98880,7949
binance,usdm_futures,BTCUSDT,15m,1778956200000,1778957099999,78171.70,78237.20,78149.00,78218.00,372.065,29089041.70720,9554
binance,usdm_futures,BTCUSDT,15m,1778957100000,1778957999999,78218.00,78306.60,78189.60,78200.00,551.333,43141984.44540,13415
binance,usdm_futures,BTCUSDT,15m,1778958000000,1778958899999,78200.00,78235.00,78166.80,78202.30,306.159,23943396.94180,8642
binance,usdm_futures,BTCUSDT,15m,1778958900000,1778959799999,78202.30,78263.70,78186.20,78244.20,164.896,12897674.33220,6374
binance,usdm_futures,BTCUSDT,15m,1778959800000,1778960699999,78244.30,78265.00,78218.70,78227.60,204.127,15970522.81140,6356
binance,usdm_futures,BTCUSDT,15m,1778960700000,1778961599999,78227.60,78270.90,78186.20,78223.80,309.479,24212490.62790,8745
binance,usdm_futures,BTCUSDT,15m,1778961600000,1778962499999,78223.80,78265.00,78218.50,78257.50,190.981,14944296.35550,7790
binance,usdm_futures,BTCUSDT,15m,1778962500000,1778963399999,78257.40,78287.80,78239.40,78239.50,253.124,19812109.80200,7094
binance,usdm_futures,BTCUSDT,15m,1778963400000,1778964299999,78239.40,78243.20,78160.00,78192.60,181.271,14174244.91360,7609
binance,usdm_futures,BTCUSDT,15m,1778964300000,1778965199999,78192.50,78233.60,78172.40,78214.70,142.500,11144550.50140,5147
binance,usdm_futures,BTCUSDT,15m,1778965200000,1778966099999,78214.70,78274.60,78195.80,78268.30,342.449,26793064.03730,8254
binance,usdm_futures,BTCUSDT,15m,1778966100000,1778966999999,78268.40,78268.40,78192.20,78236.60,350.690,27436512.21300,6768
binance,usdm_futures,BTCUSDT,15m,1778967000000,1778967899999,78236.80,78257.70,78167.50,78252.30,422.215,33029715.96510,7961
binance,usdm_futures,BTCUSDT,15m,1778967900000,1778968799999,78252.20,78274.00,78213.60,78229.20,168.529,13186255.79080,6413
binance,usdm_futures,BTCUSDT,15m,1778968800000,1778969699999,78229.20,78248.70,78133.30,78205.70,425.889,33292233.49530,11379
binance,usdm_futures,BTCUSDT,15m,1778969700000,1778970599999,78205.80,78246.90,78205.70,78224.50,195.901,15325786.42200,6075
binance,usdm_futures,BTCUSDT,15m,1778970600000,1778971499999,78224.60,78237.00,78178.80,78185.80,104.440,8167528.84990,4613
binance,usdm_futures,BTCUSDT,15m,1778971500000,1778972399999,78185.90,78192.00,78143.50,78143.50,197.366,15428600.14110,5739
binance,usdm_futures,BTCUSDT,15m,1778972400000,1778973299999,78143.50,78166.30,78108.40,78154.00,291.682,22793520.55690,7881
binance,usdm_futures,BTCUSDT,15m,1778973300000,1778974199999,78154.00,78240.00,78154.00,78194.00,161.831,12656088.53770,5307
binance,usdm_futures,BTCUSDT,15m,1778974200000,1778975099999,78194.00,78228.70,78163.30,78184.80,255.875,20009260.76250,6125
binance,usdm_futures,BTCUSDT,15m,1778975100000,1778975999999,78184.80,78207.10,78085.20,78104.20,532.080,41576320.34220,11130
binance,usdm_futures,BTCUSDT,15m,1778976000000,1778976899999,78104.30,78213.90,78104.30,78160.00,616.505,48193289.59590,11988
binance,usdm_futures,BTCUSDT,15m,1778976900000,1778977799999,78160.00,78188.00,78104.20,78164.70,634.532,49580534.58080,11112
binance,usdm_futures,BTCUSDT,15m,1778977800000,1778978699999,78164.60,78199.60,78083.30,78106.50,344.965,26958695.25670,8909
binance,usdm_futures,BTCUSDT,15m,1778978700000,1778979599999,78106.40,78123.40,77760.00,77915.40,2244.449,174909951.78580,38480
binance,usdm_futures,BTCUSDT,15m,1778979600000,1778980499999,77915.30,78085.40,77778.40,78015.00,1998.395,155720611.31220,41530
binance,usdm_futures,BTCUSDT,15m,1778980500000,1778981399999,78015.10,78058.80,77867.50,77949.90,649.541,50644005.81530,19339
binance,usdm_futures,BTCUSDT,15m,1778981400000,1778982299999,77949.90,77970.90,77675.40,77755.50,1849.643,143911905.33990,48613
binance,usdm_futures,BTCUSDT,15m,1778982300000,1778983199999,77755.60,77844.20,77688.00,77688.10,914.097,71075466.48500,23876
binance,usdm_futures,BTCUSDT,15m,1778983200000,1778984099999,77688.00,77913.60,77688.00,77836.60,897.740,69848592.97790,24963
binance,usdm_futures,BTCUSDT,15m,1778984100000,1778984999999,77836.60,77905.00,77800.00,77864.90,502.052,39080310.20200,12565
binance,usdm_futures,BTCUSDT,15m,1778985000000,1778985899999,77865.00,77905.00,77818.20,77876.60,437.609,34075382.99210,13801
binance,usdm_futures,BTCUSDT,15m,1778985900000,1778986799999,77876.00,77898.80,77811.10,77856.30,710.659,55335443.74340,14681
binance,usdm_futures,BTCUSDT,15m,1778986800000,1778987699999,77856.30,77986.10,77845.60,77928.00,519.442,40479613.61050,15177
binance,usdm_futures,BTCUSDT,15m,1778987700000,1778988599999,77928.00,77980.00,77922.80,77967.90,425.549,33172332.75800,11050
binance,usdm_futures,BTCUSDT,15m,1778988600000,1778989499999,77967.90,78035.50,77941.20,77992.70,505.838,39454695.86450,13152
binance,usdm_futures,BTCUSDT,15m,1778989500000,1778990399999,77992.70,78050.00,77957.00,77990.20,358.947,27997670.83800,9959
binance,usdm_futures,BTCUSDT,15m,1778990400000,1778991299999,77990.20,78050.00,77957.20,78011.00,299.489,23361498.03440,10387
binance,usdm_futures,BTCUSDT,15m,1778991300000,1778992199999,78011.00,78110.00,78010.90,78053.60,643.641,50248905.81990,15384
binance,usdm_futures,BTCUSDT,15m,1778992200000,1778993099999,78053.60,78164.80,78012.90,78143.90,550.169,42975524.32500,13322
binance,usdm_futures,BTCUSDT,15m,1778993100000,1778993999999,78143.90,78179.10,78113.50,78117.40,472.040,36887401.57350,11045
binance,usdm_futures,BTCUSDT,15m,1778994000000,1778994899999,78117.40,78300.00,78108.60,78202.00,1004.730,78591586.25600,19833
binance,usdm_futures,BTCUSDT,15m,1778994900000,1778995799999,78202.00,78218.50,78134.20,78142.10,504.681,39450253.35750,11437
binance,usdm_futures,BTCUSDT,15m,1778995800000,1778996699999,78142.00,78167.00,78101.80,78113.70,303.403,23706163.77300,7904
binance,usdm_futures,BTCUSDT,15m,1778996700000,1778997599999,78113.60,78151.50,78064.80,78087.70,486.502,37991415.18450,9125
binance,usdm_futures,BTCUSDT,15m,1778997600000,1778998499999,78087.60,78172.70,78087.60,78150.00,335.690,26228291.84750,8811
binance,usdm_futures,BTCUSDT,15m,1778998500000,1778999399999,78149.90,78168.20,77970.00,78044.20,665.273,51930711.06770,16346
binance,usdm_futures,BTCUSDT,15m,1778999400000,1779000299999,78044.30,78081.20,78000.00,78007.60,357.001,27862174.48570,8400
binance,usdm_futures,BTCUSDT,15m,1779000300000,1779001199999,78007.60,78071.60,78007.60,78071.60,203.328,15866629.07580,5222
binance,usdm_futures,BTCUSDT,15m,1779001200000,1779002099999,78071.60,78077.70,78030.00,78052.80,236.931,18494269.39860,6792
binance,usdm_futures,BTCUSDT,15m,1779002100000,1779002999999,78052.80,78113.10,78015.00,78078.80,282.256,22032554.88790,8141
binance,usdm_futures,BTCUSDT,15m,1779003000000,1779003899999,78078.80,78175.30,78064.70,78113.80,468.427,36596239.02500,12904
binance,usdm_futures,BTCUSDT,15m,1779003900000,1779004799999,78113.80,78153.10,78110.80,78137.20,348.842,27254657.18580,8544
binance,usdm_futures,BTCUSDT,15m,1779004800000,1779005699999,78137.30,78157.90,78101.40,78106.10,363.985,28435589.55120,8317
binance,usdm_futures,BTCUSDT,15m,1779005700000,1779006599999,78106.10,78110.20,78019.10,78033.20,413.320,32260498.10610,11302
binance,usdm_futures,BTCUSDT,15m,1779006600000,1779007499999,78033.30,78076.90,77992.10,78064.70,344.486,26879940.49600,9159
binance,usdm_futures,BTCUSDT,15m,1779007500000,1779008399999,78064.70,78067.90,78034.00,78050.70,185.051,14443178.35330,5738
binance,usdm_futures,BTCUSDT,15m,1779008400000,1779009299999,78050.70,78103.50,78041.80,78091.10,238.829,18645879.81490,8027
binance,usdm_futures,BTCUSDT,15m,1779009300000,1779010199999,78091.10,78120.00,78060.50,78110.50,249.659,19496684.11270,8526
binance,usdm_futures,BTCUSDT,15m,1779010200000,1779011099999,78110.40,78110.40,78053.60,78082.50,150.909,11782635.74340,5195
binance,usdm_futures,BTCUSDT,15m,1779011100000,1779011999999,78082.60,78266.60,78082.50,78214.30,1100.904,86090666.73560,16735
binance,usdm_futures,BTCUSDT,15m,1779012000000,1779012899999,78214.30,78495.90,78208.20,78401.00,2536.082,198736855.00050,44638
binance,usdm_futures,BTCUSDT,15m,1779012900000,1779013799999,78401.00,78564.30,78357.00,78478.80,2000.175,156913032.81250,35167
binance,usdm_futures,BTCUSDT,15m,1779013800000,1779014699999,78478.80,78499.90,78374.40,78434.40,858.250,67316959.24040,20623
binance,usdm_futures,BTCUSDT,15m,1779014700000,1779015599999,78434.50,78435.90,78385.10,78423.00,391.741,30715646.38010,12767
binance,usdm_futures,BTCUSDT,15m,1779015600000,1779016499999,78423.00,78436.00,78317.00,78317.10,684.946,53678205.71250,18923
binance,usdm_futures,BTCUSDT,15m,1779016500000,1779017399999,78317.10,78342.80,78261.10,78305.90,611.333,47867827.16630,17558
binance,usdm_futures,BTCUSDT,15m,1779017400000,1779018299999,78305.90,78399.40,78245.70,78368.00,505.392,39586567.38090,16269
binance,usdm_futures,BTCUSDT,15m,1779018300000,1779019199999,78367.90,78427.20,78339.80,78371.50,345.333,27066749.78100,10518
binance,usdm_futures,BTCUSDT,15m,1779019200000,1779020099999,78371.40,78418.30,78324.90,78354.20,423.874,33220079.56750,12866
binance,usdm_futures,BTCUSDT,15m,1779020100000,1779020999999,78354.30,78405.00,78308.10,78393.30,363.813,28511207.91210,11161
binance,usdm_futures,BTCUSDT,15m,1779021000000,1779021899999,78393.30,78515.70,78376.10,78442.40,824.044,64654870.90340,18119
binance,usdm_futures,BTCUSDT,15m,1779021900000,1779022799999,78442.40,78462.40,78280.10,78326.90,496.007,38869898.11040,13720
binance,usdm_futures,BTCUSDT,15m,1779022800000,1779023699999,78326.90,78331.20,78220.00,78220.00,872.057,68248676.26710,18440
