exchange,market_type,symbol,timestamp_ms,sum_open_interest,sum_open_interest_value
binance,usdm_futures,BTCUSDT,1779102900000,102658.35600000,7876719009.99000000
binance,usdm_futures,BTCUSDT,1779103800000,102680.59700000,7883836773.77940000
binance,usdm_futures,BTCUSDT,1779104700000,102314.81800000,7911268209.25040000
binance,usdm_futures,BTCUSDT,1779105600000,102324.24900000,7905070088.91990000
binance,usdm_futures,BTCUSDT,1779106500000,102399.08000000,7925688792.00000000
binance,usdm_futures,BTCUSDT,1779107400000,102630.04600000,7933667018.89120100
binance,usdm_futures,BTCUSDT,1779108300000,102877.19100000,7991921993.36310000
binance,usdm_futures,BTCUSDT,1779109200000,102727.98100000,7971062356.41465500
binance,usdm_futures,BTCUSDT,1779110100000,102731.45200000,7958073060.09253100
binance,usdm_futures,BTCUSDT,1779111000000,102622.42500000,7927054386.56920000
binance,usdm_futures,BTCUSDT,1779111900000,102558.39700000,7875397770.59180000
binance,usdm_futures,BTCUSDT,1779112800000,103149.16100000,7932603707.37620000
binance,usdm_futures,BTCUSDT,1779113700000,103368.58200000,7925010760.48500000
binance,usdm_futures,BTCUSDT,1779114600000,103996.66300000,7967537941.08420000
binance,usdm_futures,BTCUSDT,1779115500000,104181.59400000,7966040080.22111100
binance,usdm_futures,BTCUSDT,1779116400000,104267.52400000,7962879527.62280000
binance,usdm_futures,BTCUSDT,1779117300000,104708.73200000,7987252901.79449750
binance,usdm_futures,BTCUSDT,1779118200000,104714.43100000,7965166022.67360000
binance,usdm_futures,BTCUSDT,1779119100000,105530.64100000,8051534445.42985900
binance,usdm_futures,BTCUSDT,1779120000000,106101.48300000,8104519338.36180000
binance,usdm_futures,BTCUSDT,1779120900000,106518.19500000,8147275742.91833100
binance,usdm_futures,BTCUSDT,1779121800000,106469.79000000,8118482334.03516900
binance,usdm_futures,BTCUSDT,1779122700000,106498.79200000,8140552763.66789700
binance,usdm_futures,BTCUSDT,1779123600000,105676.14600000,8071372882.83550600
binance,usdm_futures,BTCUSDT,1779124500000,105513.14200000,8074762487.54700000
binance,usdm_futures,BTCUSDT,1779125400000,105521.28900000,8087119932.57330000
binance,usdm_futures,BTCUSDT,1779126300000,105419.94700000,8078488668.53050000
binance,usdm_futures,BTCUSDT,1779127200000,105372.50100000,8079360838.39395000
binance,usdm_futures,BTCUSDT,1779128100000,105231.02500000,8041028836.42750000
binance,usdm_futures,BTCUSDT,1779129000000,105702.54500000,8068355370.12395700
binance,usdm_futures,BTCUSDT,1779129900000,105683.65900000,8063821707.18850000
binance,usdm_futures,BTCUSDT,1779130800000,105713.99300000,8058844146.67153400
binance,usdm_futures,BTCUSDT,1779131700000,104802.41300000,8026523364.91360000
binance,usdm_futures,BTCUSDT,1779132600000,104790.19500000,8027843597.45732900
binance,usdm_futures,BTCUSDT,1779133500000,104765.27400000,8052363724.91400000
binance,usdm_futures,BTCUSDT,1779134400000,104677.66200000,8048414204.79120000
binance,usdm_futures,BTCUSDT,1779135300000,104763.50900000,8071135798.19516700
binance,usdm_futures,BTCUSDT,1779136200000,104918.15600000,8090471882.63584100
binance,usdm_futures,BTCUSDT,1779137100000,104921.96200000,8072066224.50800000
binance,usdm_futures,BTCUSDT,1779138000000,104675.02000000,8046519926.75070600
binance,usdm_futures,BTCUSDT,1779138900000,104466.59700000,8030974110.97200000
binance,usdm_futures,BTCUSDT,1779139800000,104366.47900000,8036599739.28319900
binance,usdm_futures,BTCUSDT,1779140700000,104305.74800000,8030374147.13869900
binance,usdm_futures,BTCUSDT,1779141600000,104327.61900000,8039892369.28102000
binance,usdm_futures,BTCUSDT,1779142500000,104399.62100000,8050160815.65110000
binance,usdm_futures,BTCUSDT,1779143400000,104286.09600000,8040969003.47040000
binance,usdm_futures,BTCUSDT,1779144300000,104252.10200000,8028794008.72617700
binance,usdm_futures,BTCUSDT,1779145200000,104501.62900000,8051543609.82527600
binance,usdm_futures,BTCUSDT,1779146100000,104458.77500000,8047744281.18250000
binance,usdm_futures,BTCUSDT,1779147000000,104504.21700000,8047004690.51720800
binance,usdm_futures,BTCUSDT,1779147900000,104527.02200000,8056964536.88974300
binance,usdm_futures,BTCUSDT,1779148800000,104459.02400000,8039490310.01440000
binance,usdm_futures,BTCUSDT,1779149700000,104563.07600000,8061975455.13211400
binance,usdm_futures,BTCUSDT,1779150600000,104609.72600000,8073517128.36500000
binance,usdm_futures,BTCUSDT,1779151500000,104594.45100000,8069288267.86134000
binance,usdm_futures,BTCUSDT,1779152400000,104555.88000000,8061713977.25702100
binance,usdm_futures,BTCUSDT,1779153300000,104489.93100000,8054289741.03024400
binance,usdm_futures,BTCUSDT,1779154200000,104436.74900000,8014041148.28223500
binance,usdm_futures,BTCUSDT,1779155100000,104628.78700000,8038673516.61868300
binance,usdm_futures,BTCUSDT,1779156000000,104669.77800000,8021420771.91900000
binance,usdm_futures,BTCUSDT,1779156900000,104620.64000000,8023449808.23030100
binance,usdm_futures,BTCUSDT,1779157800000,104695.71200000,8040679711.05735600
binance,usdm_futures,BTCUSDT,1779158700000,104623.78300000,8026788943.65150000
binance,usdm_futures,BTCUSDT,1779159600000,104698.70800000,8018549623.68592400
binance,usdm_futures,BTCUSDT,1779160500000,104701.73600000,8034989213.59120000
binance,usdm_futures,BTCUSDT,1779161400000,104740.93700000,8035117189.20540000
binance,usdm_futures,BTCUSDT,1779162300000,104752.65400000,8046930362.93928300
binance,usdm_futures,BTCUSDT,1779163200000,104785.02300000,8042240036.74770000
binance,usdm_futures,BTCUSDT,1779164100000,104783.74700000,8052672870.44880000
binance,usdm_futures,BTCUSDT,1779165000000,104749.65100000,8034284987.18974200
binance,usdm_futures,BTCUSDT,1779165900000,104743.71100000,8049281254.04589000
binance,usdm_futures,BTCUSDT,1779166800000,104732.85500000,8052880229.81279850
binance,usdm_futures,BTCUSDT,1779167700000,104769.75700000,8048926104.54930000
binance,usdm_futures,BTCUSDT,1779168600000,104724.90100000,8041500500.59690000
binance,usdm_futures,BTCUSDT,1779169500000,104698.07000000,8048821178.35500000
binance,usdm_futures,BTCUSDT,1779170400000,104637.79500000,8044145592.19950000
binance,usdm_futures,BTCUSDT,1779171300000,104707.84000000,8058943640.91219600
binance,usdm_futures,BTCUSDT,1779172200000,104643.86000000,8054573941.21800000
binance,usdm_futures,BTCUSDT,1779173100000,104639.48400000,8062537131.57061800
binance,usdm_futures,BTCUSDT,1779174000000,104655.66500000,8057342699.28537000
binance,usdm_futures,BTCUSDT,1779174900000,104508.12200000,8057929420.34600400
binance,usdm_futures,BTCUSDT,1779175800000,104671.12900000,8070144045.90000000
binance,usdm_futures,BTCUSDT,1779176700000,104596.87200000,8077553133.93818100
binance,usdm_futures,BTCUSDT,1779177600000,104554.62000000,8071658485.84800000
binance,usdm_futures,BTCUSDT,1779178500000,104656.88600000,8067256277.84940000
binance,usdm_futures,BTCUSDT,1779179400000,104599.34900000,8059395221.06253500
binance,usdm_futures,BTCUSDT,1779180300000,104662.74300000,8075386846.86425500
binance,usdm_futures,BTCUSDT,1779181200000,104648.83600000,8059613823.60880000
binance,usdm_futures,BTCUSDT,1779182100000,104640.53700000,8056705941.32010800
binance,usdm_futures,BTCUSDT,1779183000000,104597.65700000,8027938755.94745500
binance,usdm_futures,BTCUSDT,1779183900000,104676.23600000,8035942299.60200000
binance,usdm_futures,BTCUSDT,1779184800000,104734.54500000,8042296318.12108200
binance,usdm_futures,BTCUSDT,1779185700000,104709.52800000,8039043046.75075300
binance,usdm_futures,BTCUSDT,1779186600000,104725.54100000,8043761057.95403500
binance,usdm_futures,BTCUSDT,1779187500000,104658.34900000,8029283876.93100000
binance,usdm_futures,BTCUSDT,1779188400000,104615.28800000,8055806098.68080000
binance,usdm_futures,BTCUSDT,1779189300000,104575.23800000,8048068486.38480000
binance,usdm_futures,BTCUSDT,1779190200000,104603.30300000,8038251279.36530000
binance,usdm_futures,BTCUSDT,1779191100000,104499.84500000,8007659570.24869000
binance,usdm_futures,BTCUSDT,1779192000000,104629.44600000,8022682493.88660000
binance,usdm_futures,BTCUSDT,1779192900000,104696.93000000,8035893920.36823900
binance,usdm_futures,BTCUSDT,1779193800000,104726.07200000,8044629879.05023000
binance,usdm_futures,BTCUSDT,1779194700000,104716.23300000,8049411171.23040000
binance,usdm_futures,BTCUSDT,1779195600000,104672.90300000,8049471848.18360000
binance,usdm_futures,BTCUSDT,1779196500000,104614.19800000,8034394180.35519900
binance,usdm_futures,BTCUSDT,1779197400000,104651.48100000,8013975949.37730300
binance,usdm_futures,BTCUSDT,1779198300000,104655.90000000,8027442428.88000000
binance,usdm_futures,BTCUSDT,1779199200000,104779.83800000,8051282751.92000000
binance,usdm_futures,BTCUSDT,1779200100000,105409.87200000,8073824442.12466200
binance,usdm_futures,BTCUSDT,1779201000000,106083.03200000,8107162337.92960000
binance,usdm_futures,BTCUSDT,1779201900000,106281.16900000,8123590524.39810000
binance,usdm_futures,BTCUSDT,1779202800000,106444.99600000,8128746631.03720000
binance,usdm_futures,BTCUSDT,1779203700000,106489.35100000,8152782116.81960000
binance,usdm_futures,BTCUSDT,1779204600000,106230.89000000,8123700074.54150600
binance,usdm_futures,BTCUSDT,1779205500000,106048.84900000,8107449587.40422400
binance,usdm_futures,BTCUSDT,1779206400000,106057.07800000,8111595313.79740000
binance,usdm_futures,BTCUSDT,1779207300000,105841.51800000,8089996428.33000000
binance,usdm_futures,BTCUSDT,1779208200000,105510.68000000,8080503774.59600000
binance,usdm_futures,BTCUSDT,1779209100000,105044.53700000,8063649342.72170000
binance,usdm_futures,BTCUSDT,1779210000000,104852.01600000,8058951261.64480400
binance,usdm_futures,BTCUSDT,1779210900000,104781.78900000,8060150511.60480000
binance,usdm_futures,BTCUSDT,1779211800000,104712.32400000,8047341052.81560000
binance,usdm_futures,BTCUSDT,1779212700000,104421.44100000,8027628004.04520000
binance,usdm_futures,BTCUSDT,1779213600000,104360.35600000,8017113873.46160700
binance,usdm_futures,BTCUSDT,1779214500000,104309.50900000,8019794875.66140000
binance,usdm_futures,BTCUSDT,1779215400000,104249.31800000,7999946714.27480000
binance,usdm_futures,BTCUSDT,1779216300000,104216.35700000,8005530281.39331900
binance,usdm_futures,BTCUSDT,1779217200000,104169.61500000,7996497159.78300000
binance,usdm_futures,BTCUSDT,1779218100000,104243.27700000,8029486574.50068200
binance,usdm_futures,BTCUSDT,1779219000000,104123.52700000,7994187908.95200000
binance,usdm_futures,BTCUSDT,1779219900000,104088.61300000,7997412004.53970100
binance,usdm_futures,BTCUSDT,1779220800000,104080.04000000,7991265471.20000000
binance,usdm_futures,BTCUSDT,1779221700000,104098.69400000,8006231331.79355100
binance,usdm_futures,BTCUSDT,1779222600000,104086.85100000,8002551000.17340000
binance,usdm_futures,BTCUSDT,1779223500000,104073.86600000,8003275551.36662200
binance,usdm_futures,BTCUSDT,1779224400000,104044.80600000,8009056166.68423100
binance,usdm_futures,BTCUSDT,1779225300000,104019.63900000,8006350005.97440000
binance,usdm_futures,BTCUSDT,1779226200000,103972.15400000,8001901264.31428050
binance,usdm_futures,BTCUSDT,1779227100000,103938.78800000,8002226500.36240000
binance,usdm_futures,BTCUSDT,1779228000000,103937.25700000,7997192396.72250000
binance,usdm_futures,BTCUSDT,1779228900000,103913.65400000,7975172022.69802000
binance,usdm_futures,BTCUSDT,1779229800000,103911.57300000,7963658260.83240000
binance,usdm_futures,BTCUSDT,1779230700000,103907.01200000,7972244714.29760000
binance,usdm_futures,BTCUSDT,1779231600000,103912.05600000,7967705801.57689900
binance,usdm_futures,BTCUSDT,1779232500000,103898.72800000,7976532958.29924300
binance,usdm_futures,BTCUSDT,1779233400000,103875.78300000,7985205753.51246100
binance,usdm_futures,BTCUSDT,1779234300000,103857.28600000,7983789989.49220000
binance,usdm_futures,BTCUSDT,1779235200000,103836.69100000,7974657868.80000000
binance,usdm_futures,BTCUSDT,1779236100000,103706.06100000,7938997864.56642000
binance,usdm_futures,BTCUSDT,1779237000000,103853.32100000,7961800615.81190000
binance,usdm_futures,BTCUSDT,1779237900000,103903.05100000,7968189907.22370000
binance,usdm_futures,BTCUSDT,1779238800000,103852.16500000,7971100228.05950000
binance,usdm_futures,BTCUSDT,1779239700000,103633.46800000,7963516475.51586000
binance,usdm_futures,BTCUSDT,1779240600000,103441.15100000,7918492517.85570000
binance,usdm_futures,BTCUSDT,1779241500000,103233.96100000,7904686334.14660000
binance,usdm_futures,BTCUSDT,1779242400000,103301.43500000,7932450416.30916600
binance,usdm_futures,BTCUSDT,1779243300000,103326.10700000,7933595480.28470000
binance,usdm_futures,BTCUSDT,1779244200000,103357.93900000,7931972613.24949300
binance,usdm_futures,BTCUSDT,1779245100000,103011.91500000,7889220849.13380400
binance,usdm_futures,BTCUSDT,1779246000000,102985.20800000,7894279626.63600000
binance,usdm_futures,BTCUSDT,1779246900000,102974.92600000,7889309544.34068700
binance,usdm_futures,BTCUSDT,1779247800000,103033.04500000,7910784910.11915400
binance,usdm_futures,BTCUSDT,1779248700000,103053.98100000,7906134260.54838600
binance,usdm_futures,BTCUSDT,1779249600000,103091.88400000,7906075347.20640000
binance,usdm_futures,BTCUSDT,1779250500000,103023.31000000,7911688776.37933400
binance,usdm_futures,BTCUSDT,1779251400000,102972.88100000,7902954863.59137100
binance,usdm_futures,BTCUSDT,1779252300000,102953.84700000,7897991123.37330000
binance,usdm_futures,BTCUSDT,1779253200000,102949.90000000,7901475357.24483300
binance,usdm_futures,BTCUSDT,1779254100000,102523.16900000,7914768142.16620000
binance,usdm_futures,BTCUSDT,1779255000000,102515.02000000,7907496067.70000000
binance,usdm_futures,BTCUSDT,1779255900000,102941.89900000,7939686791.49400100
binance,usdm_futures,BTCUSDT,1779256800000,102958.55200000,7945846395.41056800
binance,usdm_futures,BTCUSDT,1779257700000,102943.77100000,7947439309.99489300
binance,usdm_futures,BTCUSDT,1779258600000,102995.18400000,7956677429.06033300
binance,usdm_futures,BTCUSDT,1779259500000,102991.95000000,7959561648.92753300
binance,usdm_futures,BTCUSDT,1779260400000,102953.72900000,7966549254.64710000
binance,usdm_futures,BTCUSDT,1779261300000,102857.08800000,7956529035.02449900
binance,usdm_futures,BTCUSDT,1779262200000,102695.94600000,7944843156.18564800
binance,usdm_futures,BTCUSDT,1779263100000,102672.60100000,7940966317.07317500
binance,usdm_futures,BTCUSDT,1779264000000,102751.43300000,7937548199.25000000
binance,usdm_futures,BTCUSDT,1779264900000,102812.11100000,7942281537.72363500
binance,usdm_futures,BTCUSDT,1779265800000,102991.97700000,7955615263.36500000
binance,usdm_futures,BTCUSDT,1779266700000,103453.87900000,8017300593.19227600
binance,usdm_futures,BTCUSDT,1779267600000,103449.44000000,8010100484.14400000
binance,usdm_futures,BTCUSDT,1779268500000,103125.01200000,7981587178.76640000
binance,usdm_futures,BTCUSDT,1779269400000,103075.67800000,7985319550.10375700
binance,usdm_futures,BTCUSDT,1779270300000,103035.15600000,7982978423.59920000
binance,usdm_futures,BTCUSDT,1779271200000,103046.98500000,7981170112.25174700
binance,usdm_futures,BTCUSDT,1779272100000,103042.43400000,7993619859.98400000
binance,usdm_futures,BTCUSDT,1779273000000,103182.65000000,8005075079.24000000
binance,usdm_futures,BTCUSDT,1779273900000,103181.50900000,7998541580.18944700
binance,usdm_futures,BTCUSDT,1779274800000,103148.66500000,7991564365.88057000
binance,usdm_futures,BTCUSDT,1779275700000,103104.06800000,7983595435.00320000
binance,usdm_futures,BTCUSDT,1779276600000,103109.09200000,7983932900.83480000
binance,usdm_futures,BTCUSDT,1779277500000,103122.77000000,7977356061.68920000
binance,usdm_futures,BTCUSDT,1779278400000,103159.90500000,7979865628.14438000
binance,usdm_futures,BTCUSDT,1779279300000,103092.36100000,7981574685.88562200
binance,usdm_futures,BTCUSDT,1779280200000,103053.20500000,7982892861.47900000
binance,usdm_futures,BTCUSDT,1779281100000,103106.52500000,7990425746.62000000
binance,usdm_futures,BTCUSDT,1779282000000,102843.99800000,7979686373.61960000
binance,usdm_futures,BTCUSDT,1779282900000,102713.69900000,7953450397.40680000
binance,usdm_futures,BTCUSDT,1779283800000,102585.14600000,7927061986.85800000
binance,usdm_futures,BTCUSDT,1779284700000,101483.60600000,7821152743.14683100
binance,usdm_futures,BTCUSDT,1779285600000,101604.75900000,7841367596.77680000
binance,usdm_futures,BTCUSDT,1779286500000,101479.02500000,7823301285.06314700
binance,usdm_futures,BTCUSDT,1779287400000,101694.03200000,7868322782.72911900
binance,usdm_futures,BTCUSDT,1779288300000,101713.27600000,7869271366.94720000
binance,usdm_futures,BTCUSDT,1779289200000,101862.16300000,7886359986.23789200
binance,usdm_futures,BTCUSDT,1779290100000,101828.05700000,7870416059.60162200
binance,usdm_futures,BTCUSDT,1779291000000,101960.48300000,7904556358.43466500
binance,usdm_futures,BTCUSDT,1779291900000,102301.99700000,7919527078.78055000
binance,usdm_futures,BTCUSDT,1779292800000,102383.24000000,7926829106.40868900
binance,usdm_futures,BTCUSDT,1779293700000,102321.95500000,7925225208.75492800
binance,usdm_futures,BTCUSDT,1779294600000,101859.24200000,7849324118.14100000
binance,usdm_futures,BTCUSDT,1779295500000,101851.10300000,7872856004.36310000
binance,usdm_futures,BTCUSDT,1779296400000,101868.37400000,7876184044.05587100
binance,usdm_futures,BTCUSDT,1779297300000,101968.72500000,7888108480.56660800
binance,usdm_futures,BTCUSDT,1779298200000,101901.56600000,7900357080.88380000
binance,usdm_futures,BTCUSDT,1779299100000,101993.44700000,7917484439.53783500
binance,usdm_futures,BTCUSDT,1779300000000,101990.14200000,7908047227.31643000
binance,usdm_futures,BTCUSDT,1779300900000,101901.33800000,7891560734.63437600
binance,usdm_futures,BTCUSDT,1779301800000,101851.86900000,7891660501.03834200
binance,usdm_futures,BTCUSDT,1779302700000,101876.72300000,7890962945.08958500
binance,usdm_futures,BTCUSDT,1779303600000,101858.67400000,7881365830.08700000
binance,usdm_futures,BTCUSDT,1779304500000,101849.95000000,7879762229.15976000
binance,usdm_futures,BTCUSDT,1779305400000,101850.07500000,7895957619.39750000
binance,usdm_futures,BTCUSDT,1779306300000,102039.56900000,7917974639.64990000
binance,usdm_futures,BTCUSDT,1779307200000,102116.36200000,7927354451.87720000
binance,usdm_futures,BTCUSDT,1779308100000,102043.96600000,7928826362.59660000
binance,usdm_futures,BTCUSDT,1779309000000,102006.54400000,7920747360.15104300
binance,usdm_futures,BTCUSDT,1779309900000,101986.88400000,7919271343.91160000
binance,usdm_futures,BTCUSDT,1779310800000,101991.59900000,7923635533.87090000
binance,usdm_futures,BTCUSDT,1779311700000,101886.71300000,7918003636.73940000
binance,usdm_futures,BTCUSDT,1779312600000,101817.24300000,7898167173.99600000
binance,usdm_futures,BTCUSDT,1779313500000,101774.71500000,7896282860.51850000
