exchange,symbol,market_type,timestamp_ms,received_at_ms,source,metadata,bids,asks,sequence,depth
binance,SOLUSDT,usdm_futures,1779106080000,1779106080000,history_downloader,{},"[{'price': 84.75, 'quantity': 3538.25}, {'price': 84.74, 'quantity': 3752.6}, {'price': 84.73, 'quantity': 4665.11}, {'price': 84.72, 'quantity': 3445.23}, {'price': 84.71, 'quantity': 3515.49}, {'price': 84.7, 'quantity': 3043.75}, {'price': 84.69, 'quantity': 1457.89}, {'price': 84.68, 'quantity': 3993.97}, {'price': 84.67, 'quantity': 2761.96}, {'price': 84.66, 'quantity': 1754.5}, {'price': 84.65, 'quantity': 2001.03}, {'price': 84.64, 'quantity': 2273.98}, {'price': 84.63, 'quantity': 1731.71}, {'price': 84.62, 'quantity': 1656.74}, {'price': 84.61, 'quantity': 2724.53}, {'price': 84.6, 'quantity': 1418.57}, {'price': 84.59, 'quantity': 1678.65}, {'price': 84.58, 'quantity': 3434.22}, {'price': 84.57, 'quantity': 1542.69}, {'price': 84.56, 'quantity': 1477.27}, {'price': 84.55, 'quantity': 1882.42}, {'price': 84.54, 'quantity': 5668.84}, {'price': 84.53, 'quantity': 1263.23}, {'price': 84.52, 'quantity': 1888.89}, {'price': 84.51, 'quantity': 4547.66}, {'price': 84.5, 'quantity': 6890.43}, {'price': 84.49, 'quantity': 1582.8}, {'price': 84.48, 'quantity': 1620.23}, {'price': 84.47, 'quantity': 3991.9}, {'price': 84.46, 'quantity': 9257.65}, {'price': 84.45, 'quantity': 2285.96}, {'price': 84.44, 'quantity': 7107.37}, {'price': 84.43, 'quantity': 1544.97}, {'price': 84.42, 'quantity': 3818.92}, {'price': 84.41, 'quantity': 2778.3}, {'price': 84.4, 'quantity': 6800.7}, {'price': 84.39, 'quantity': 3456.22}, {'price': 84.38, 'quantity': 11110.06}, {'price': 84.37, 'quantity': 1381.54}, {'price': 84.36, 'quantity': 2820.84}, {'price': 84.35, 'quantity': 2257.97}, {'price': 84.34, 'quantity': 1552.89}, {'price': 84.33, 'quantity': 2059.71}, {'price': 84.32, 'quantity': 5148.0}, {'price': 84.31, 'quantity': 2978.17}, {'price': 84.3, 'quantity': 3303.85}, {'price': 84.29, 'quantity': 9777.44}, {'price': 84.28, 'quantity': 608.31}, {'price': 84.27, 'quantity': 202.38}, {'price': 84.26, 'quantity': 657.86}, {'price': 84.25, 'quantity': 1234.37}, {'price': 84.24, 'quantity': 4324.91}, {'price': 84.23, 'quantity': 92.86}, {'price': 84.22, 'quantity': 614.43}, {'price': 84.21, 'quantity': 913.42}, {'price': 84.2, 'quantity': 3552.52}, {'price': 84.19, 'quantity': 260.76}, {'price': 84.18, 'quantity': 1914.92}, {'price': 84.17, 'quantity': 6172.35}, {'price': 84.16, 'quantity': 280.18}, {'price': 84.15, 'quantity': 125.43}, {'price': 84.14, 'quantity': 744.65}, {'price': 84.13, 'quantity': 2173.69}, {'price': 84.12, 'quantity': 15409.05}, {'price': 84.11, 'quantity': 1753.94}, {'price': 84.1, 'quantity': 2093.19}, {'price': 84.09, 'quantity': 508.35}, {'price': 84.08, 'quantity': 612.78}, {'price': 84.07, 'quantity': 759.17}, {'price': 84.06, 'quantity': 169.94}, {'price': 84.05, 'quantity': 201.44}, {'price': 84.04, 'quantity': 931.21}, {'price': 84.03, 'quantity': 2513.4}, {'price': 84.02, 'quantity': 554.92}, {'price': 84.01, 'quantity': 3046.05}, {'price': 84.0, 'quantity': 12052.72}, {'price': 83.99, 'quantity': 627.51}, {'price': 83.98, 'quantity': 7369.45}, {'price': 83.97, 'quantity': 1385.08}, {'price': 83.96, 'quantity': 623.9}, {'price': 83.95, 'quantity': 547.47}, {'price': 83.94, 'quantity': 266.37}, {'price': 83.93, 'quantity': 7537.0}, {'price': 83.92, 'quantity': 606.09}, {'price': 83.91, 'quantity': 809.41}, {'price': 83.9, 'quantity': 2197.69}, {'price': 83.89, 'quantity': 444.23}, {'price': 83.88, 'quantity': 1789.78}, {'price': 83.87, 'quantity': 923.79}, {'price': 83.86, 'quantity': 906.5}, {'price': 83.85, 'quantity': 1057.77}, {'price': 83.84, 'quantity': 1320.33}, {'price': 83.83, 'quantity': 496.54}, {'price': 83.82, 'quantity': 637.72}, {'price': 83.81, 'quantity': 438.11}, {'price': 83.8, 'quantity': 6844.68}, {'price': 83.79, 'quantity': 317.8}, {'price': 83.78, 'quantity': 942.5}, {'price': 83.77, 'quantity': 660.05}, {'price': 83.76, 'quantity': 111.33}]","[{'price': 84.76, 'quantity': 1096.34}, {'price': 84.77, 'quantity': 3891.91}, {'price': 84.78, 'quantity': 5089.49}, {'price': 84.79, 'quantity': 7209.36}, {'price': 84.8, 'quantity': 4409.7}, {'price': 84.81, 'quantity': 6782.79}, {'price': 84.82, 'quantity': 2374.47}, {'price': 84.83, 'quantity': 4184.39}, {'price': 84.84, 'quantity': 4156.97}, {'price': 84.85, 'quantity': 1700.3}, {'price': 84.86, 'quantity': 1649.14}, {'price': 84.87, 'quantity': 1814.5}, {'price': 84.88, 'quantity': 1425.17}, {'price': 84.89, 'quantity': 2645.27}, {'price': 84.9, 'quantity': 2050.32}, {'price': 84.91, 'quantity': 4823.5}, {'price': 84.92, 'quantity': 22968.46}, {'price': 84.93, 'quantity': 1674.91}, {'price': 84.94, 'quantity': 2609.27}, {'price': 84.95, 'quantity': 1588.77}, {'price': 84.96, 'quantity': 1549.15}, {'price': 84.97, 'quantity': 3746.59}, {'price': 84.98, 'quantity': 1481.63}, {'price': 84.99, 'quantity': 2914.3}, {'price': 85.0, 'quantity': 4224.54}, {'price': 85.01, 'quantity': 3292.91}, {'price': 85.02, 'quantity': 2935.97}, {'price': 85.03, 'quantity': 1256.29}, {'price': 85.04, 'quantity': 1043.06}, {'price': 85.05, 'quantity': 1601.15}, {'price': 85.06, 'quantity': 2093.85}, {'price': 85.07, 'quantity': 3964.72}, {'price': 85.08, 'quantity': 4427.94}, {'price': 85.09, 'quantity': 4103.93}, {'price': 85.1, 'quantity': 9588.11}, {'price': 85.11, 'quantity': 2953.14}, {'price': 85.12, 'quantity': 1314.8}, {'price': 85.13, 'quantity': 1270.0}, {'price': 85.14, 'quantity': 1749.87}, {'price': 85.15, 'quantity': 2074.81}, {'price': 85.16, 'quantity': 3096.66}, {'price': 85.17, 'quantity': 2474.59}, {'price': 85.18, 'quantity': 9683.96}, {'price': 85.19, 'quantity': 5878.7}, {'price': 85.2, 'quantity': 9824.71}, {'price': 85.21, 'quantity': 923.05}, {'price': 85.22, 'quantity': 3418.25}, {'price': 85.23, 'quantity': 469.55}, {'price': 85.24, 'quantity': 606.89}, {'price': 85.25, 'quantity': 2474.25}, {'price': 85.26, 'quantity': 1927.65}, {'price': 85.27, 'quantity': 9748.67}, {'price': 85.28, 'quantity': 417.54}, {'price': 85.29, 'quantity': 3001.43}, {'price': 85.3, 'quantity': 11038.52}, {'price': 85.31, 'quantity': 473.77}, {'price': 85.32, 'quantity': 1259.71}, {'price': 85.33, 'quantity': 1399.62}, {'price': 85.34, 'quantity': 5184.72}, {'price': 85.35, 'quantity': 5735.88}, {'price': 85.36, 'quantity': 202.24}, {'price': 85.37, 'quantity': 177.15}, {'price': 85.38, 'quantity': 595.92}, {'price': 85.39, 'quantity': 856.51}, {'price': 85.4, 'quantity': 3469.76}, {'price': 85.41, 'quantity': 477.19}, {'price': 85.42, 'quantity': 66.74}, {'price': 85.43, 'quantity': 1570.16}, {'price': 85.44, 'quantity': 233.54}, {'price': 85.45, 'quantity': 452.36}, {'price': 85.46, 'quantity': 435.38}, {'price': 85.47, 'quantity': 517.52}, {'price': 85.48, 'quantity': 223.43}, {'price': 85.49, 'quantity': 1497.72}, {'price': 85.5, 'quantity': 9375.49}, {'price': 85.51, 'quantity': 2792.84}, {'price': 85.52, 'quantity': 15639.9}, {'price': 85.53, 'quantity': 468.64}, {'price': 85.54, 'quantity': 201.01}, {'price': 85.55, 'quantity': 7504.48}, {'price': 85.56, 'quantity': 515.28}, {'price': 85.57, 'quantity': 247.84}, {'price': 85.58, 'quantity': 906.04}, {'price': 85.59, 'quantity': 873.52}, {'price': 85.6, 'quantity': 2996.03}, {'price': 85.61, 'quantity': 842.21}, {'price': 85.62, 'quantity': 8774.62}, {'price': 85.63, 'quantity': 1221.17}, {'price': 85.64, 'quantity': 614.78}, {'price': 85.65, 'quantity': 1031.46}, {'price': 85.66, 'quantity': 526.63}, {'price': 85.67, 'quantity': 934.85}, {'price': 85.68, 'quantity': 1760.88}, {'price': 85.69, 'quantity': 2315.44}, {'price': 85.7, 'quantity': 2077.98}, {'price': 85.71, 'quantity': 367.78}, {'price': 85.72, 'quantity': 56.54}, {'price': 85.73, 'quantity': 992.23}, {'price': 85.74, 'quantity': 38.67}, {'price': 85.75, 'quantity': 1112.99}]",10589554661056,100
binance,SOLUSDT,usdm_futures,1779106380000,1779106380000,history_downloader,{},"[{'price': 84.75, 'quantity': 3537.7}, {'price': 84.74, 'quantity': 3754.52}, {'price': 84.73, 'quantity': 4665.1}, {'price': 84.72, 'quantity': 3545.21}, {'price': 84.71, 'quantity': 3515.49}, {'price': 84.7, 'quantity': 3043.75}, {'price': 84.69, 'quantity': 1457.89}, {'price': 84.68, 'quantity': 3993.97}, {'price': 84.67, 'quantity': 2761.96}, {'price': 84.66, 'quantity': 1757.51}, {'price': 84.65, 'quantity': 2001.03}, {'price': 84.64, 'quantity': 2273.97}, {'price': 84.63, 'quantity': 1731.71}, {'price': 84.62, 'quantity': 1653.73}, {'price': 84.61, 'quantity': 2724.53}, {'price': 84.6, 'quantity': 1418.58}, {'price': 84.59, 'quantity': 1678.64}, {'price': 84.58, 'quantity': 3434.21}, {'price': 84.57, 'quantity': 1542.7}, {'price': 84.56, 'quantity': 1477.26}, {'price': 84.55, 'quantity': 1882.42}, {'price': 84.54, 'quantity': 5668.84}, {'price': 84.53, 'quantity': 1263.23}, {'price': 84.52, 'quantity': 1888.89}, {'price': 84.51, 'quantity': 4547.66}, {'price': 84.5, 'quantity': 6890.43}, {'price': 84.49, 'quantity': 1582.8}, {'price': 84.48, 'quantity': 1620.23}, {'price': 84.47, 'quantity': 3991.9}, {'price': 84.46, 'quantity': 9257.65}, {'price': 84.45, 'quantity': 2285.96}, {'price': 84.44, 'quantity': 7107.37}, {'price': 84.43, 'quantity': 1544.97}, {'price': 84.42, 'quantity': 3818.92}, {'price': 84.41, 'quantity': 2778.3}, {'price': 84.4, 'quantity': 6818.39}, {'price': 84.39, 'quantity': 3456.22}, {'price': 84.38, 'quantity': 11110.06}, {'price': 84.37, 'quantity': 1381.54}, {'price': 84.36, 'quantity': 2820.84}, {'price': 84.35, 'quantity': 2257.97}, {'price': 84.34, 'quantity': 1552.89}, {'price': 84.33, 'quantity': 2042.02}, {'price': 84.32, 'quantity': 5148.06}, {'price': 84.31, 'quantity': 2978.17}, {'price': 84.3, 'quantity': 3303.85}, {'price': 84.29, 'quantity': 9777.44}, {'price': 84.28, 'quantity': 608.31}, {'price': 84.27, 'quantity': 202.38}, {'price': 84.26, 'quantity': 657.86}, {'price': 84.25, 'quantity': 1234.37}, {'price': 84.24, 'quantity': 4324.91}, {'price': 84.23, 'quantity': 92.86}, {'price': 84.22, 'quantity': 614.43}, {'price': 84.21, 'quantity': 913.42}, {'price': 84.2, 'quantity': 3552.52}, {'price': 84.19, 'quantity': 260.76}, {'price': 84.18, 'quantity': 1914.92}, {'price': 84.17, 'quantity': 6172.35}, {'price': 84.16, 'quantity': 280.18}, {'price': 84.15, 'quantity': 125.43}, {'price': 84.14, 'quantity': 744.65}, {'price': 84.13, 'quantity': 2173.69}, {'price': 84.12, 'quantity': 15409.05}, {'price': 84.11, 'quantity': 1753.94}, {'price': 84.1, 'quantity': 2093.19}, {'price': 84.09, 'quantity': 508.35}, {'price': 84.08, 'quantity': 612.78}, {'price': 84.07, 'quantity': 759.17}, {'price': 84.06, 'quantity': 169.94}, {'price': 84.05, 'quantity': 201.44}, {'price': 84.04, 'quantity': 931.21}, {'price': 84.03, 'quantity': 2513.4}, {'price': 84.02, 'quantity': 554.92}, {'price': 84.01, 'quantity': 3046.05}, {'price': 84.0, 'quantity': 12052.72}, {'price': 83.99, 'quantity': 627.51}, {'price': 83.98, 'quantity': 7369.45}, {'price': 83.97, 'quantity': 1385.08}, {'price': 83.96, 'quantity': 623.9}, {'price': 83.95, 'quantity': 547.47}, {'price': 83.94, 'quantity': 266.37}, {'price': 83.93, 'quantity': 7537.0}, {'price': 83.92, 'quantity': 606.09}, {'price': 83.91, 'quantity': 809.41}, {'price': 83.9, 'quantity': 2197.69}, {'price': 83.89, 'quantity': 444.23}, {'price': 83.88, 'quantity': 1789.78}, {'price': 83.87, 'quantity': 923.79}, {'price': 83.86, 'quantity': 906.5}, {'price': 83.85, 'quantity': 1057.77}, {'price': 83.84, 'quantity': 1320.33}, {'price': 83.83, 'quantity': 496.54}, {'price': 83.82, 'quantity': 637.72}, {'price': 83.81, 'quantity': 438.11}, {'price': 83.8, 'quantity': 6844.68}, {'price': 83.79, 'quantity': 317.8}, {'price': 83.78, 'quantity': 942.5}, {'price': 83.77, 'quantity': 660.05}, {'price': 83.76, 'quantity': 111.33}]","[{'price': 84.76, 'quantity': 1107.87}, {'price': 84.77, 'quantity': 3891.9}, {'price': 84.78, 'quantity': 5089.5}, {'price': 84.79, 'quantity': 7209.37}, {'price': 84.8, 'quantity': 4409.7}, {'price': 84.81, 'quantity': 6782.8}, {'price': 84.82, 'quantity': 2374.47}, {'price': 84.83, 'quantity': 4184.39}, {'price': 84.84, 'quantity': 4156.97}, {'price': 84.85, 'quantity': 1700.3}, {'price': 84.86, 'quantity': 1649.14}, {'price': 84.87, 'quantity': 1814.5}, {'price': 84.88, 'quantity': 1425.18}, {'price': 84.89, 'quantity': 2645.27}, {'price': 84.9, 'quantity': 2050.32}, {'price': 84.91, 'quantity': 4823.51}, {'price': 84.92, 'quantity': 22968.46}, {'price': 84.93, 'quantity': 1674.91}, {'price': 84.94, 'quantity': 2609.28}, {'price': 84.95, 'quantity': 1588.78}, {'price': 84.96, 'quantity': 1549.15}, {'price': 84.97, 'quantity': 3746.59}, {'price': 84.98, 'quantity': 1481.63}, {'price': 84.99, 'quantity': 2914.3}, {'price': 85.0, 'quantity': 4224.54}, {'price': 85.01, 'quantity': 3492.1}, {'price': 85.02, 'quantity': 2935.97}, {'price': 85.03, 'quantity': 1256.29}, {'price': 85.04, 'quantity': 1043.06}, {'price': 85.05, 'quantity': 1601.15}, {'price': 85.06, 'quantity': 2093.85}, {'price': 85.07, 'quantity': 3964.72}, {'price': 85.08, 'quantity': 4427.94}, {'price': 85.09, 'quantity': 4103.93}, {'price': 85.1, 'quantity': 9588.11}, {'price': 85.11, 'quantity': 2935.45}, {'price': 85.12, 'quantity': 1314.8}, {'price': 85.13, 'quantity': 1270.0}, {'price': 85.14, 'quantity': 1749.87}, {'price': 85.15, 'quantity': 2074.81}, {'price': 85.16, 'quantity': 3096.66}, {'price': 85.17, 'quantity': 2474.59}, {'price': 85.18, 'quantity': 9701.65}, {'price': 85.19, 'quantity': 5878.64}, {'price': 85.2, 'quantity': 9824.71}, {'price': 85.21, 'quantity': 923.05}, {'price': 85.22, 'quantity': 3418.25}, {'price': 85.23, 'quantity': 469.55}, {'price': 85.24, 'quantity': 606.89}, {'price': 85.25, 'quantity': 2474.25}, {'price': 85.26, 'quantity': 1927.65}, {'price': 85.27, 'quantity': 9748.67}, {'price': 85.28, 'quantity': 417.54}, {'price': 85.29, 'quantity': 3001.43}, {'price': 85.3, 'quantity': 11038.52}, {'price': 85.31, 'quantity': 473.77}, {'price': 85.32, 'quantity': 1259.71}, {'price': 85.33, 'quantity': 1399.62}, {'price': 85.34, 'quantity': 5184.72}, {'price': 85.35, 'quantity': 5735.88}, {'price': 85.36, 'quantity': 202.24}, {'price': 85.37, 'quantity': 177.15}, {'price': 85.38, 'quantity': 595.92}, {'price': 85.39, 'quantity': 856.51}, {'price': 85.4, 'quantity': 3469.76}, {'price': 85.41, 'quantity': 477.19}, {'price': 85.42, 'quantity': 66.74}, {'price': 85.43, 'quantity': 1570.16}, {'price': 85.44, 'quantity': 233.54}, {'price': 85.45, 'quantity': 452.36}, {'price': 85.46, 'quantity': 435.38}, {'price': 85.47, 'quantity': 517.52}, {'price': 85.48, 'quantity': 223.43}, {'price': 85.49, 'quantity': 1497.72}, {'price': 85.5, 'quantity': 9375.49}, {'price': 85.51, 'quantity': 2792.84}, {'price': 85.52, 'quantity': 15639.9}, {'price': 85.53, 'quantity': 468.64}, {'price': 85.54, 'quantity': 201.01}, {'price': 85.55, 'quantity': 7504.48}, {'price': 85.56, 'quantity': 515.28}, {'price': 85.57, 'quantity': 247.84}, {'price': 85.58, 'quantity': 906.04}, {'price': 85.59, 'quantity': 873.52}, {'price': 85.6, 'quantity': 2996.03}, {'price': 85.61, 'quantity': 842.21}, {'price': 85.62, 'quantity': 8774.62}, {'price': 85.63, 'quantity': 1221.17}, {'price': 85.64, 'quantity': 614.78}, {'price': 85.65, 'quantity': 1031.46}, {'price': 85.66, 'quantity': 526.63}, {'price': 85.67, 'quantity': 934.85}, {'price': 85.68, 'quantity': 1760.88}, {'price': 85.69, 'quantity': 2315.44}, {'price': 85.7, 'quantity': 2077.98}, {'price': 85.71, 'quantity': 367.78}, {'price': 85.72, 'quantity': 56.54}, {'price': 85.73, 'quantity': 992.23}, {'price': 85.74, 'quantity': 38.67}, {'price': 85.75, 'quantity': 1112.99}]",10589554697066,100
binance,SOLUSDT,usdm_futures,1779106680000,1779106680000,history_downloader,{},"[{'price': 84.75, 'quantity': 3415.62}, {'price': 84.74, 'quantity': 3958.76}, {'price': 84.73, 'quantity': 4551.7}, {'price': 84.72, 'quantity': 3608.43}, {'price': 84.71, 'quantity': 3457.32}, {'price': 84.7, 'quantity': 3043.74}, {'price': 84.69, 'quantity': 1456.82}, {'price': 84.68, 'quantity': 3993.98}, {'price': 84.67, 'quantity': 2776.43}, {'price': 84.66, 'quantity': 1757.5}, {'price': 84.65, 'quantity': 2001.04}, {'price': 84.64, 'quantity': 2273.97}, {'price': 84.63, 'quantity': 1731.72}, {'price': 84.62, 'quantity': 1653.74}, {'price': 84.61, 'quantity': 2724.52}, {'price': 84.6, 'quantity': 1418.57}, {'price': 84.59, 'quantity': 1681.49}, {'price': 84.58, 'quantity': 3434.22}, {'price': 84.57, 'quantity': 1528.05}, {'price': 84.56, 'quantity': 1477.27}, {'price': 84.55, 'quantity': 1882.42}, {'price': 84.54, 'quantity': 5668.84}, {'price': 84.53, 'quantity': 1263.23}, {'price': 84.52, 'quantity': 1888.89}, {'price': 84.51, 'quantity': 4547.66}, {'price': 84.5, 'quantity': 6890.43}, {'price': 84.49, 'quantity': 1582.8}, {'price': 84.48, 'quantity': 1620.23}, {'price': 84.47, 'quantity': 3991.9}, {'price': 84.46, 'quantity': 9257.65}, {'price': 84.45, 'quantity': 2285.96}, {'price': 84.44, 'quantity': 7107.37}, {'price': 84.43, 'quantity': 1544.97}, {'price': 84.42, 'quantity': 3818.92}, {'price': 84.41, 'quantity': 2778.3}, {'price': 84.4, 'quantity': 6800.7}, {'price': 84.39, 'quantity': 3456.22}, {'price': 84.38, 'quantity': 11110.06}, {'price': 84.37, 'quantity': 1381.54}, {'price': 84.36, 'quantity': 2820.84}, {'price': 84.35, 'quantity': 2257.97}, {'price': 84.34, 'quantity': 1552.89}, {'price': 84.33, 'quantity': 2059.71}, {'price': 84.32, 'quantity': 5148.0}, {'price': 84.31, 'quantity': 2978.17}, {'price': 84.3, 'quantity': 3303.85}, {'price': 84.29, 'quantity': 9777.44}, {'price': 84.28, 'quantity': 608.31}, {'price': 84.27, 'quantity': 202.38}, {'price': 84.26, 'quantity': 657.86}, {'price': 84.25, 'quantity': 1234.37}, {'price': 84.24, 'quantity': 4324.91}, {'price': 84.23, 'quantity': 92.86}, {'price': 84.22, 'quantity': 614.43}, {'price': 84.21, 'quantity': 913.42}, {'price': 84.2, 'quantity': 3552.52}, {'price': 84.19, 'quantity': 260.76}, {'price': 84.18, 'quantity': 1914.92}, {'price': 84.17, 'quantity': 6172.35}, {'price': 84.16, 'quantity': 280.18}, {'price': 84.15, 'quantity': 125.43}, {'price': 84.14, 'quantity': 744.65}, {'price': 84.13, 'quantity': 2173.69}, {'price': 84.12, 'quantity': 15409.05}, {'price': 84.11, 'quantity': 1753.94}, {'price': 84.1, 'quantity': 2093.19}, {'price': 84.09, 'quantity': 508.35}, {'price': 84.08, 'quantity': 612.78}, {'price': 84.07, 'quantity': 759.17}, {'price': 84.06, 'quantity': 169.94}, {'price': 84.05, 'quantity': 201.44}, {'price': 84.04, 'quantity': 931.21}, {'price': 84.03, 'quantity': 2513.4}, {'price': 84.02, 'quantity': 554.92}, {'price': 84.01, 'quantity': 3046.05}, {'price': 84.0, 'quantity': 12052.72}, {'price': 83.99, 'quantity': 627.51}, {'price': 83.98, 'quantity': 7369.45}, {'price': 83.97, 'quantity': 1385.08}, {'price': 83.96, 'quantity': 623.9}, {'price': 83.95, 'quantity': 547.47}, {'price': 83.94, 'quantity': 266.37}, {'price': 83.93, 'quantity': 7537.0}, {'price': 83.92, 'quantity': 606.09}, {'price': 83.91, 'quantity': 809.41}, {'price': 83.9, 'quantity': 2197.69}, {'price': 83.89, 'quantity': 264.23}, {'price': 83.88, 'quantity': 1789.78}, {'price': 83.87, 'quantity': 923.79}, {'price': 83.86, 'quantity': 906.5}, {'price': 83.85, 'quantity': 1057.77}, {'price': 83.84, 'quantity': 1320.33}, {'price': 83.83, 'quantity': 496.54}, {'price': 83.82, 'quantity': 637.72}, {'price': 83.81, 'quantity': 438.11}, {'price': 83.8, 'quantity': 6844.68}, {'price': 83.79, 'quantity': 317.8}, {'price': 83.78, 'quantity': 942.5}, {'price': 83.77, 'quantity': 660.05}, {'price': 83.76, 'quantity': 111.33}]","[{'price': 84.76, 'quantity': 1109.61}, {'price': 84.77, 'quantity': 3837.91}, {'price': 84.78, 'quantity': 4803.88}, {'price': 84.79, 'quantity': 7209.36}, {'price': 84.8, 'quantity': 4409.71}, {'price': 84.81, 'quantity': 6782.8}, {'price': 84.82, 'quantity': 2367.78}, {'price': 84.83, 'quantity': 4036.95}, {'price': 84.84, 'quantity': 4304.41}, {'price': 84.85, 'quantity': 1670.83}, {'price': 84.86, 'quantity': 1678.63}, {'price': 84.87, 'quantity': 1814.49}, {'price': 84.88, 'quantity': 1425.18}, {'price': 84.89, 'quantity': 2645.26}, {'price': 84.9, 'quantity': 2050.33}, {'price': 84.91, 'quantity': 4823.51}, {'price': 84.92, 'quantity': 22968.45}, {'price': 84.93, 'quantity': 1674.92}, {'price': 84.94, 'quantity': 2609.28}, {'price': 84.95, 'quantity': 1588.78}, {'price': 84.96, 'quantity': 1549.15}, {'price': 84.97, 'quantity': 3746.59}, {'price': 84.98, 'quantity': 1481.63}, {'price': 84.99, 'quantity': 2914.3}, {'price': 85.0, 'quantity': 4224.54}, {'price': 85.01, 'quantity': 3492.1}, {'price': 85.02, 'quantity': 2935.97}, {'price': 85.03, 'quantity': 1256.29}, {'price': 85.04, 'quantity': 1043.06}, {'price': 85.05, 'quantity': 1601.15}, {'price': 85.06, 'quantity': 2093.85}, {'price': 85.07, 'quantity': 3965.89}, {'price': 85.08, 'quantity': 4427.94}, {'price': 85.09, 'quantity': 4103.93}, {'price': 85.1, 'quantity': 9588.11}, {'price': 85.11, 'quantity': 2953.14}, {'price': 85.12, 'quantity': 1314.8}, {'price': 85.13, 'quantity': 1270.0}, {'price': 85.14, 'quantity': 1749.87}, {'price': 85.15, 'quantity': 2074.81}, {'price': 85.16, 'quantity': 3096.66}, {'price': 85.17, 'quantity': 2474.59}, {'price': 85.18, 'quantity': 9683.96}, {'price': 85.19, 'quantity': 5878.64}, {'price': 85.2, 'quantity': 9824.71}, {'price': 85.21, 'quantity': 923.05}, {'price': 85.22, 'quantity': 3418.25}, {'price': 85.23, 'quantity': 469.55}, {'price': 85.24, 'quantity': 606.89}, {'price': 85.25, 'quantity': 2474.25}, {'price': 85.26, 'quantity': 1927.65}, {'price': 85.27, 'quantity': 9748.67}, {'price': 85.28, 'quantity': 417.54}, {'price': 85.29, 'quantity': 3001.43}, {'price': 85.3, 'quantity': 11038.52}, {'price': 85.31, 'quantity': 473.77}, {'price': 85.32, 'quantity': 1259.71}, {'price': 85.33, 'quantity': 1399.62}, {'price': 85.34, 'quantity': 5184.72}, {'price': 85.35, 'quantity': 5735.88}, {'price': 85.36, 'quantity': 202.24}, {'price': 85.37, 'quantity': 177.15}, {'price': 85.38, 'quantity': 595.92}, {'price': 85.39, 'quantity': 856.51}, {'price': 85.4, 'quantity': 3469.76}, {'price': 85.41, 'quantity': 477.19}, {'price': 85.42, 'quantity': 66.74}, {'price': 85.43, 'quantity': 1570.16}, {'price': 85.44, 'quantity': 233.54}, {'price': 85.45, 'quantity': 452.36}, {'price': 85.46, 'quantity': 435.38}, {'price': 85.47, 'quantity': 517.52}, {'price': 85.48, 'quantity': 223.43}, {'price': 85.49, 'quantity': 1497.72}, {'price': 85.5, 'quantity': 9375.49}, {'price': 85.51, 'quantity': 2792.84}, {'price': 85.52, 'quantity': 15639.9}, {'price': 85.53, 'quantity': 468.64}, {'price': 85.54, 'quantity': 201.01}, {'price': 85.55, 'quantity': 7504.48}, {'price': 85.56, 'quantity': 515.28}, {'price': 85.57, 'quantity': 247.84}, {'price': 85.58, 'quantity': 906.04}, {'price': 85.59, 'quantity': 873.52}, {'price': 85.6, 'quantity': 2996.03}, {'price': 85.61, 'quantity': 842.21}, {'price': 85.62, 'quantity': 8774.62}, {'price': 85.63, 'quantity': 1221.17}, {'price': 85.64, 'quantity': 614.78}, {'price': 85.65, 'quantity': 1031.46}, {'price': 85.66, 'quantity': 526.63}, {'price': 85.67, 'quantity': 934.85}, {'price': 85.68, 'quantity': 1760.88}, {'price': 85.69, 'quantity': 2315.44}, {'price': 85.7, 'quantity': 1984.74}, {'price': 85.71, 'quantity': 367.78}, {'price': 85.72, 'quantity': 56.54}, {'price': 85.73, 'quantity': 992.23}, {'price': 85.74, 'quantity': 38.67}, {'price': 85.75, 'quantity': 1112.99}]",10589554784699,100
