exchange,market_type,symbol,timeframe,open_time_ms,close_time_ms,open,high,low,close,volume,quote_volume,trades_count
binance,usdm_futures,BTCUSDT,1m,1779145800000,1779145859999,77111.40,77111.50,77091.90,77091.90,17.322,1335565.73360,621
binance,usdm_futures,BTCUSDT,1m,1779145860000,1779145919999,77092.00,77092.00,77070.00,77070.00,35.253,2717443.98350,819
binance,usdm_futures,BTCUSDT,1m,1779145920000,1779145979999,77070.00,77091.00,77070.00,77076.90,18.724,1443255.75930,843
binance,usdm_futures,BTCUSDT,1m,1779145980000,1779146039999,77076.80,77076.90,77061.00,77066.00,73.463,5661456.43070,852
binance,usdm_futures,BTCUSDT,1m,1779146040000,1779146099999,77065.90,77066.80,77036.60,77042.30,40.709,3136849.10020,1241
binance,usdm_futures,BTCUSDT,1m,1779146100000,1779146159999,77042.40,77043.70,77035.00,77035.00,27.051,2083982.40320,763
binance,usdm_futures,BTCUSDT,1m,1779146160000,1779146219999,77035.10,77035.10,76988.40,76988.40,39.588,3048724.67690,1551
binance,usdm_futures,BTCUSDT,1m,1779146220000,1779146279999,76988.40,77014.30,76988.40,77001.60,51.870,3994085.83690,1097
binance,usdm_futures,BTCUSDT,1m,1779146280000,1779146339999,77001.70,77005.60,76993.70,76997.60,41.495,3195230.00810,653
binance,usdm_futures,BTCUSDT,1m,1779146340000,1779146399999,76997.60,77005.60,76995.40,77005.50,20.472,1576296.55790,574
binance,usdm_futures,BTCUSDT,1m,1779146400000,1779146459999,77005.50,77005.60,76982.50,76982.60,33.501,2579309.74020,760
binance,usdm_futures,BTCUSDT,1m,1779146460000,1779146519999,76982.50,77006.00,76982.50,77006.00,20.606,1586497.76580,682
binance,usdm_futures,BTCUSDT,1m,1779146520000,1779146579999,77006.00,77006.00,77005.90,77006.00,17.857,1375094.79420,230
binance,usdm_futures,BTCUSDT,1m,1779146580000,1779146639999,77005.90,77021.10,77005.90,77019.80,63.821,4915192.33790,1133
binance,usdm_futures,BTCUSDT,1m,1779146640000,1779146699999,77019.80,77019.80,77006.30,77011.80,28.461,2191887.87670,605
binance,usdm_futures,BTCUSDT,1m,1779146700000,1779146759999,77011.80,77011.80,77006.30,77011.80,14.032,1080586.31500,441
binance,usdm_futures,BTCUSDT,1m,1779146760000,1779146819999,77011.70,77021.80,77008.90,77014.90,27.223,2096558.90730,669
binance,usdm_futures,BTCUSDT,1m,1779146820000,1779146879999,77014.80,77014.90,77014.80,77014.80,7.459,574453.55800,266
binance,usdm_futures,BTCUSDT,1m,1779146880000,1779146939999,77014.90,77019.80,77014.80,77014.90,14.967,1152701.67930,444
binance,usdm_futures,BTCUSDT,1m,1779146940000,1779146999999,77014.80,77034.30,76996.30,76996.30,148.169,11411785.36980,1632
binance,usdm_futures,BTCUSDT,1m,1779147000000,1779147059999,76996.30,76996.30,76975.70,76990.80,30.402,2340579.91760,1007
binance,usdm_futures,BTCUSDT,1m,1779147060000,1779147119999,76990.90,76999.80,76968.00,76999.70,40.634,3128109.96140,1242
binance,usdm_futures,BTCUSDT,1m,1779147120000,1779147179999,76999.80,77008.40,76950.00,76950.10,38.353,2952092.43400,1367
binance,usdm_futures,BTCUSDT,1m,1779147180000,1779147239999,76950.00,76962.90,76950.00,76962.30,20.710,1593787.08620,672
binance,usdm_futures,BTCUSDT,1m,1779147240000,1779147299999,76962.20,76978.40,76947.10,76978.30,145.926,11230416.36300,2111
binance,usdm_futures,BTCUSDT,1m,1779147300000,1779147359999,76978.30,76978.30,76961.20,76964.80,27.438,2111879.03450,829
binance,usdm_futures,BTCUSDT,1m,1779147360000,1779147419999,76964.70,76982.50,76964.70,76982.50,24.448,1881815.97800,541
binance,usdm_futures,BTCUSDT,1m,1779147420000,1779147479999,76982.50,77007.50,76982.40,77002.10,23.080,1777227.64740,793
binance,usdm_futures,BTCUSDT,1m,1779147480000,1779147539999,77002.10,77018.60,77002.00,77012.30,25.832,1989367.43540,591
binance,usdm_futures,BTCUSDT,1m,1779147540000,1779147599999,77012.30,77012.40,77003.20,77009.00,15.923,1226192.52680,521
binance,usdm_futures,BTCUSDT,1m,1779147600000,1779147659999,77008.90,77025.00,77006.40,77025.00,45.317,3489981.39880,912
binance,usdm_futures,BTCUSDT,1m,1779147660000,1779147719999,77025.00,77048.00,77024.90,77048.00,17.701,1363652.64580,663
binance,usdm_futures,BTCUSDT,1m,1779147720000,1779147779999,77048.00,77062.00,77047.90,77060.90,24.467,1885335.82940,636
binance,usdm_futures,BTCUSDT,1m,1779147780000,1779147839999,77060.90,77060.90,77049.00,77055.00,22.479,1732081.97840,726
binance,usdm_futures,BTCUSDT,1m,1779147840000,1779147899999,77055.00,77080.00,77054.90,77080.00,30.402,2343126.07080,766
binance,usdm_futures,BTCUSDT,1m,1779147900000,1779147959999,77080.00,77080.00,77036.60,77042.40,34.970,2694889.25320,1261
binance,usdm_futures,BTCUSDT,1m,1779147960000,1779148019999,77042.50,77047.70,77000.00,77000.00,34.329,2644406.43200,1032
binance,usdm_futures,BTCUSDT,1m,1779148020000,1779148079999,77000.00,77000.10,76960.80,76971.50,94.972,7310965.81890,1878
