exchange,market_type,symbol,timeframe,open_time_ms,close_time_ms,open,high,low,close,volume,quote_volume,trades_count
binance,usdm_futures,ETHUSDT,1m,1779080940000,1779080999999,2122.27,2123.32,2122.27,2123.30,917.412,1947603.85271,1503
binance,usdm_futures,ETHUSDT,1m,1779081000000,1779081059999,2123.30,2123.75,2123.07,2123.16,978.000,2076796.47978,1537
binance,usdm_futures,ETHUSDT,1m,1779081060000,1779081119999,2123.15,2123.75,2123.09,2123.20,541.038,1148951.82258,1470
binance,usdm_futures,ETHUSDT,1m,1779081120000,1779081179999,2123.19,2123.60,2123.00,2123.59,717.332,1523093.49571,888
binance,usdm_futures,ETHUSDT,1m,1779081180000,1779081239999,2123.59,2123.60,2122.57,2122.57,479.846,1018786.15578,1656
binance,usdm_futures,ETHUSDT,1m,1779081240000,1779081299999,2122.57,2122.65,2122.16,2122.65,599.428,1272180.43379,1099
binance,usdm_futures,ETHUSDT,1m,1779081300000,1779081359999,2122.64,2122.64,2120.46,2120.46,1552.106,3292816.23888,3208
binance,usdm_futures,ETHUSDT,1m,1779081360000,1779081419999,2120.46,2120.85,2119.24,2119.25,1905.646,4039939.61962,2802
binance,usdm_futures,ETHUSDT,1m,1779081420000,1779081479999,2119.25,2119.94,2119.00,2119.44,1110.279,2353225.76615,2186
binance,usdm_futures,ETHUSDT,1m,1779081480000,1779081539999,2119.44,2119.99,2118.50,2119.99,863.155,1828988.60803,1797
binance,usdm_futures,ETHUSDT,1m,1779081540000,1779081599999,2119.99,2120.01,2119.79,2119.99,489.804,1038354.57392,856
binance,usdm_futures,ETHUSDT,1m,1779081600000,1779081659999,2119.99,2121.00,2119.90,2120.19,687.033,1456840.09577,1616
binance,usdm_futures,ETHUSDT,1m,1779081660000,1779081719999,2120.19,2121.71,2120.18,2120.25,906.595,1922953.46660,2386
binance,usdm_futures,ETHUSDT,1m,1779081720000,1779081779999,2120.25,2120.64,2119.80,2120.64,800.257,1696562.51387,1059
binance,usdm_futures,ETHUSDT,1m,1779081780000,1779081839999,2120.64,2121.32,2120.63,2120.89,384.067,814617.91275,938
binance,usdm_futures,ETHUSDT,1m,1779081840000,1779081899999,2120.88,2122.19,2120.88,2122.06,456.720,968948.90521,1198
binance,usdm_futures,ETHUSDT,1m,1779081900000,1779081959999,2122.06,2122.38,2121.43,2121.89,648.581,1376152.17129,1771
binance,usdm_futures,ETHUSDT,1m,1779081960000,1779082019999,2121.89,2122.71,2121.75,2122.71,1557.214,3304490.69843,1824
binance,usdm_futures,ETHUSDT,1m,1779082020000,1779082079999,2122.71,2123.47,2122.25,2123.47,1303.112,2766322.44235,1818
binance,usdm_futures,ETHUSDT,1m,1779082080000,1779082139999,2123.47,2123.85,2123.13,2123.14,792.981,1683877.27065,1157
binance,usdm_futures,ETHUSDT,1m,1779082140000,1779082199999,2123.14,2123.54,2122.95,2123.09,498.730,1058940.07725,1022
binance,usdm_futures,ETHUSDT,1m,1779082200000,1779082259999,2123.10,2124.27,2123.00,2123.00,1419.977,3015578.59818,2256
