exchange,market_type,symbol,timeframe,open_time_ms,close_time_ms,open,high,low,close
binance,usdm_futures,ETHUSDT,1m,1779097020000,1779097079999,2118.98762016,2119.22049318,2118.45000000,2118.50000000
binance,usdm_futures,ETHUSDT,1m,1779097080000,1779097139999,2118.51000000,2119.06000000,2118.50000000,2118.91250388
binance,usdm_futures,ETHUSDT,1m,1779097140000,1779097199999,2118.91180620,2118.91672093,2118.46589014,2118.70000000
binance,usdm_futures,ETHUSDT,1m,1779097200000,1779097259999,2118.70000000,2119.03000000,2118.46844828,2118.46844828
binance,usdm_futures,ETHUSDT,1m,1779097260000,1779097319999,2118.46844828,2118.46844828,2118.01000000,2118.34000000
binance,usdm_futures,ETHUSDT,1m,1779097320000,1779097379999,2118.34000000,2118.48000000,2117.33352713,2117.33352713
binance,usdm_futures,ETHUSDT,1m,1779097380000,1779097439999,2117.31120155,2117.31120155,2116.94000000,2116.95000000
binance,usdm_futures,ETHUSDT,1m,1779097440000,1779097499999,2116.95000000,2116.95000000,2116.59000000,2116.59000000
binance,usdm_futures,ETHUSDT,1m,1779097500000,1779097559999,2116.60000000,2116.75000000,2115.93034884,2115.98000000
binance,usdm_futures,ETHUSDT,1m,1779097560000,1779097619999,2115.98000000,2117.06000000,2115.97000000,2116.97433333
binance,usdm_futures,ETHUSDT,1m,1779097620000,1779097679999,2116.93903101,2117.31000000,2116.86516279,2117.30652713
binance,usdm_futures,ETHUSDT,1m,1779097680000,1779097739999,2117.31000000,2117.80000000,2117.30722481,2117.74000000
binance,usdm_futures,ETHUSDT,1m,1779097740000,1779097799999,2117.74000000,2118.22000000,2117.51221732,2117.51221732
binance,usdm_futures,ETHUSDT,1m,1779097800000,1779097859999,2117.51151965,2118.00000000,2117.40079070,2117.59648356
binance,usdm_futures,ETHUSDT,1m,1779097860000,1779097919999,2117.55671612,2117.61000000,2116.92726126,2116.92726126
binance,usdm_futures,ETHUSDT,1m,1779097920000,1779097979999,2116.89010811,2116.89010811,2115.82172973,2116.13000000
binance,usdm_futures,ETHUSDT,1m,1779097980000,1779098039999,2116.01000000,2116.12000000,2115.76150052,2115.92399759
binance,usdm_futures,ETHUSDT,1m,1779098040000,1779098099999,2115.92725341,2116.00000000,2115.70463566,2115.96310853
binance,usdm_futures,ETHUSDT,1m,1779098100000,1779098159999,2115.96310853,2115.96310853,2115.81629110,2115.87312403
binance,usdm_futures,ETHUSDT,1m,1779098160000,1779098219999,2115.87312403,2116.17000000,2115.73180834,2115.97807752
binance,usdm_futures,ETHUSDT,1m,1779098220000,1779098279999,2115.95311548,2115.95334804,2115.92000000,2115.92346512
binance,usdm_futures,ETHUSDT,1m,1779098280000,1779098339999,2115.93000000,2115.95000000,2115.74288372,2115.74683721
binance,usdm_futures,ETHUSDT,1m,1779098340000,1779098399999,2115.74753488,2115.75000000,2115.47562016,2115.75000000
binance,usdm_futures,ETHUSDT,1m,1779098400000,1779098459999,2115.75000000,2116.39000000,2115.49000000,2115.49000000
binance,usdm_futures,ETHUSDT,1m,1779098460000,1779098519999,2115.49000000,2115.72000000,2115.32541860,2115.50000000
binance,usdm_futures,ETHUSDT,1m,1779098520000,1779098579999,2115.56000000,2115.77000000,2115.05975969,2115.76000000
binance,usdm_futures,ETHUSDT,1m,1779098580000,1779098639999,2115.77000000,2116.18000000,2115.77000000,2116.01099225
binance,usdm_futures,ETHUSDT,1m,1779098640000,1779098699999,2116.01564341,2116.01564341,2114.04874499,2114.55000000
binance,usdm_futures,ETHUSDT,1m,1779098700000,1779098759999,2114.56000000,2114.56000000,2111.54257017,2114.30000000
binance,usdm_futures,ETHUSDT,1m,1779098760000,1779098819999,2114.41000000,2114.81000000,2113.55000000,2113.55000000
binance,usdm_futures,ETHUSDT,1m,1779098820000,1779098879999,2113.55000000,2113.55000000,2112.66420930,2112.66420930
binance,usdm_futures,ETHUSDT,1m,1779098880000,1779098939999,2112.60839535,2114.16000000,2112.60188372,2113.73076744
binance,usdm_futures,ETHUSDT,1m,1779098940000,1779098999999,2113.67309302,2113.88000000,2113.46526464,2113.62133333
binance,usdm_futures,ETHUSDT,1m,1779099000000,1779099059999,2113.62063566,2114.44000000,2113.62063566,2114.00000000
binance,usdm_futures,ETHUSDT,1m,1779099060000,1779099119999,2114.00000000,2114.27917054,2113.78779845,2113.87172093
binance,usdm_futures,ETHUSDT,1m,1779099120000,1779099179999,2113.87381395,2113.99000000,2112.46590698,2112.46730233
binance,usdm_futures,ETHUSDT,1m,1779099180000,1779099239999,2112.44590698,2112.76905426,2112.21345736,2112.76905426
binance,usdm_futures,ETHUSDT,1m,1779099240000,1779099299999,2112.77440310,2113.15000000,2112.28647287,2113.02000000
binance,usdm_futures,ETHUSDT,1m,1779099300000,1779099359999,2112.92862016,2112.94000000,2112.74000000,2112.76909302
binance,usdm_futures,ETHUSDT,1m,1779099360000,1779099419999,2112.77000000,2114.44000000,2112.76000000,2114.39000000
binance,usdm_futures,ETHUSDT,1m,1779099420000,1779099479999,2114.39000000,2115.67943411,2114.39000000,2114.76987597
binance,usdm_futures,ETHUSDT,1m,1779099480000,1779099539999,2114.76615504,2115.61000000,2114.76615504,2115.36000000
binance,usdm_futures,ETHUSDT,1m,1779099540000,1779099599999,2115.35000000,2115.36000000,2115.09000000,2115.16700775
binance,usdm_futures,ETHUSDT,1m,1779099600000,1779099659999,2115.16700775,2115.78000000,2115.00840016,2115.70155814
binance,usdm_futures,ETHUSDT,1m,1779099660000,1779099719999,2115.71010853,2115.71010853,2114.22179845,2114.22830233
binance,usdm_futures,ETHUSDT,1m,1779099720000,1779099779999,2114.23597674,2114.25109302,2113.11000000,2113.66000000
binance,usdm_futures,ETHUSDT,1m,1779099780000,1779099839999,2113.66000000,2115.93000000,2113.66000000,2115.93000000
binance,usdm_futures,ETHUSDT,1m,1779099840000,1779099899999,2115.93000000,2115.93000000,2114.58000000,2114.59000000
binance,usdm_futures,ETHUSDT,1m,1779099900000,1779099959999,2114.59000000,2115.26000000,2114.58000000,2115.26000000
binance,usdm_futures,ETHUSDT,1m,1779099960000,1779100019999,2115.26000000,2115.98000000,2115.23027132,2115.98000000
binance,usdm_futures,ETHUSDT,1m,1779100020000,1779100079999,2115.98000000,2115.98000000,2114.97000000,2114.98000000
binance,usdm_futures,ETHUSDT,1m,1779100080000,1779100139999,2114.98000000,2115.00031783,2114.97000000,2114.98000000
binance,usdm_futures,ETHUSDT,1m,1779100140000,1779100199999,2114.97368217,2115.18000000,2114.89000000,2114.89000000
binance,usdm_futures,ETHUSDT,1m,1779100200000,1779100259999,2115.00000000,2116.62000000,2115.00000000,2116.13008527
binance,usdm_futures,ETHUSDT,1m,1779100260000,1779100319999,2116.07934884,2116.30000000,2115.65297674,2115.84546512
binance,usdm_futures,ETHUSDT,1m,1779100320000,1779100379999,2115.84546512,2115.84546512,2114.65541860,2114.74000000
binance,usdm_futures,ETHUSDT,1m,1779100380000,1779100439999,2114.74000000,2114.74000000,2113.96662791,2114.23000000
